province_name,year,month,mean_temp,max_temp,min_temp,precipitation
Aceh,1939,09_Sep,25.0,31.23,18.82,292.96
Aceh,1939,10_Oct,25.26,31.39,19.17,252.1
Aceh,1939,11_Nov,25.43,31.3,19.62,196.18
Aceh,1939,12_Dec,24.8,30.67,18.98,343.92
Aceh,1940,01_Jan,24.09,30.21,18.01,237.97
Aceh,1940,02_Feb,24.6,30.73,18.54,123.96
Aceh,1940,03_Mar,25.07,31.27,18.91,95.99
Aceh,1940,04_Apr,25.69,31.82,19.62,150.38
Aceh,1940,05_May,25.46,31.56,19.43,160.24
Aceh,1940,06_Jun,25.04,30.93,19.21,154.5
Aceh,1940,07_Jul,24.86,31.19,18.58,81.77
Aceh,1940,08_Aug,24.72,30.94,18.54,191.06
Aceh,1940,09_Sep,25.12,31.31,19.01,280.46
Aceh,1940,10_Oct,25.54,31.84,19.3,291.18
Aceh,1940,11_Nov,25.53,31.44,19.66,222.04
Aceh,1940,12_Dec,25.26,31.28,19.29,366.13
Aceh,1941,01_Jan,24.74,30.8,18.73,205.07
Aceh,1941,02_Feb,24.86,30.73,19.02,146.81
Aceh,1941,03_Mar,25.11,31.22,19.04,208.44
Aceh,1941,04_Apr,25.9,31.79,20.06,187.12
Aceh,1941,05_May,25.68,31.67,19.74,282.93
Aceh,1941,06_Jun,25.24,31.43,19.09,116.4
Aceh,1941,07_Jul,24.99,31.42,18.6,89.56
Aceh,1941,08_Aug,25.07,31.27,18.91,165.48
Aceh,1941,09_Sep,25.35,31.57,19.16,264.11
Aceh,1941,10_Oct,25.71,31.8,19.65,296.02
Aceh,1941,11_Nov,25.66,31.43,19.93,326.76
Aceh,1941,12_Dec,25.61,31.47,19.81,294.6
Aceh,1942,01_Jan,24.6,30.43,18.84,201.75
Aceh,1942,02_Feb,24.75,30.56,18.99,146.98
Aceh,1942,03_Mar,24.8,30.67,18.97,186.64
Aceh,1942,04_Apr,25.35,30.94,19.81,212.02
Aceh,1942,05_May,25.22,31.01,19.48,205.02
Aceh,1942,06_Jun,24.69,30.75,18.69,135.66
Aceh,1942,07_Jul,24.52,30.81,18.28,142.42
Aceh,1942,08_Aug,24.61,30.89,18.36,170.04
Aceh,1942,09_Sep,24.88,30.99,18.84,219.72
Aceh,1942,10_Oct,25.15,31.2,19.16,276.44
Aceh,1942,11_Nov,25.1,31.0,19.25,269.29
Aceh,1942,12_Dec,24.85,30.71,19.03,293.65
Aceh,1943,01_Jan,24.17,30.11,18.27,194.11
Aceh,1943,02_Feb,24.44,30.7,18.21,157.15
Aceh,1943,03_Mar,24.8,30.89,18.78,197.99
Aceh,1943,04_Apr,25.31,31.47,19.21,209.62
Aceh,1943,05_May,25.22,31.46,19.03,202.43
Aceh,1943,06_Jun,24.69,30.95,18.49,131.63
Aceh,1943,07_Jul,24.52,31.05,18.04,142.01
Aceh,1943,08_Aug,24.61,31.39,17.89,167.5
Aceh,1943,09_Sep,24.88,31.41,18.4,218.64
Aceh,1943,10_Oct,25.15,31.5,18.84,278.61
Aceh,1943,11_Nov,25.1,31.13,19.12,264.22
Aceh,1943,12_Dec,24.83,30.67,19.03,285.28
Aceh,1944,01_Jan,24.21,30.27,18.2,199.47
Aceh,1944,02_Feb,24.46,30.54,18.44,152.0
Aceh,1944,03_Mar,24.8,30.97,18.66,182.96
Aceh,1944,04_Apr,25.35,31.45,19.32,208.84
Aceh,1944,05_May,25.22,31.46,19.03,208.05
Aceh,1944,06_Jun,24.69,30.93,18.5,141.01
Aceh,1944,07_Jul,24.52,30.86,18.26,141.32
Aceh,1944,08_Aug,24.61,31.03,18.25,169.79
Aceh,1944,09_Sep,24.88,31.21,18.61,220.88
Aceh,1944,10_Oct,25.15,31.45,18.92,271.98
Aceh,1944,11_Nov,25.1,31.2,19.05,263.0
Aceh,1944,12_Dec,24.81,30.63,19.04,292.12
Aceh,1945,01_Jan,24.2,30.16,18.28,198.34
Aceh,1945,02_Feb,24.47,30.42,18.58,153.54
Aceh,1945,03_Mar,24.79,30.77,18.86,188.29
Aceh,1945,04_Apr,25.35,31.42,19.32,214.22
Aceh,1945,05_May,25.22,31.4,19.09,204.43
Aceh,1945,06_Jun,24.69,30.75,18.69,135.3
Aceh,1945,07_Jul,24.52,30.86,18.26,146.29
Aceh,1945,08_Aug,24.61,31.03,18.25,171.8
Aceh,1945,09_Sep,24.88,31.29,18.53,214.77
Aceh,1945,10_Oct,25.15,31.38,18.94,276.6
Aceh,1945,11_Nov,25.13,31.23,19.08,268.55
Aceh,1945,12_Dec,24.87,30.83,18.97,288.71
Aceh,1946,01_Jan,24.43,30.25,18.67,203.61
Aceh,1946,02_Feb,24.84,30.6,19.12,148.88
Aceh,1946,03_Mar,25.28,31.15,19.46,234.83
Aceh,1946,04_Apr,25.6,31.42,19.81,224.96
Aceh,1946,05_May,25.52,31.46,19.64,199.37
Aceh,1946,06_Jun,24.98,31.04,18.97,79.46
Aceh,1946,07_Jul,24.82,31.26,18.44,89.5
Aceh,1946,08_Aug,24.81,31.28,18.4,212.42
Aceh,1946,09_Sep,25.15,31.42,18.93,305.85
Aceh,1946,10_Oct,25.45,31.85,19.11,282.67
Aceh,1946,11_Nov,25.48,31.52,19.48,297.77
Aceh,1946,12_Dec,25.28,31.21,19.41,267.79
Aceh,1947,01_Jan,24.32,30.3,18.39,384.57
Aceh,1947,02_Feb,24.81,30.74,18.94,203.22
Aceh,1947,03_Mar,25.18,30.95,19.44,199.16
Aceh,1947,04_Apr,25.62,31.5,19.77,276.27
Aceh,1947,05_May,25.65,31.72,19.62,227.35
Aceh,1947,06_Jun,24.91,30.96,18.92,157.92
Aceh,1947,07_Jul,24.77,31.11,18.5,202.85
Aceh,1947,08_Aug,24.61,30.9,18.37,241.97
Aceh,1947,09_Sep,25.18,31.51,18.9,223.61
Aceh,1947,10_Oct,25.46,31.68,19.29,272.29
Aceh,1947,11_Nov,25.37,31.5,19.31,245.23
Aceh,1947,12_Dec,25.14,30.83,19.49,314.94
Aceh,1948,01_Jan,24.57,30.25,18.94,392.97
Aceh,1948,02_Feb,24.74,30.52,19.01,116.12
Aceh,1948,03_Mar,25.26,31.15,19.43,201.5
Aceh,1948,04_Apr,25.77,31.78,19.82,167.81
Aceh,1948,05_May,25.56,31.73,19.44,165.35
Aceh,1948,06_Jun,25.13,31.19,19.12,87.78
Aceh,1948,07_Jul,24.87,31.12,18.66,127.03
Aceh,1948,08_Aug,25.12,31.37,18.92,123.53
Aceh,1948,09_Sep,25.31,31.67,18.99,155.52
Aceh,1948,10_Oct,25.59,31.93,19.32,216.22
Aceh,1948,11_Nov,25.41,31.33,19.53,191.62
Aceh,1948,12_Dec,25.55,31.8,19.35,187.2
Aceh,1949,01_Jan,24.59,30.65,18.57,195.74
Aceh,1949,02_Feb,24.89,30.6,19.24,175.6
Aceh,1949,03_Mar,25.42,31.59,19.33,146.93
Aceh,1949,04_Apr,25.69,31.51,19.93,188.53
Aceh,1949,05_May,25.52,31.56,19.54,186.43
Aceh,1949,06_Jun,24.93,30.89,19.02,132.26
Aceh,1949,07_Jul,24.78,30.93,18.68,216.44
Aceh,1949,08_Aug,25.02,31.31,18.78,229.49
Aceh,1949,09_Sep,25.25,31.59,18.95,217.01
Aceh,1949,10_Oct,25.4,31.47,19.4,299.36
Aceh,1949,11_Nov,25.46,31.36,19.61,296.77
Aceh,1949,12_Dec,25.35,31.21,19.54,269.38
Aceh,1950,01_Jan,24.77,30.69,18.88,274.15
Aceh,1950,02_Feb,24.94,30.8,19.12,147.58
Aceh,1950,03_Mar,25.26,31.28,19.26,132.49
Aceh,1950,04_Apr,25.55,31.37,19.78,267.38
Aceh,1950,05_May,25.51,31.55,19.53,233.87
Aceh,1950,06_Jun,24.93,30.91,19.01,103.4
Aceh,1950,07_Jul,24.72,31.13,18.35,127.0
Aceh,1950,08_Aug,24.87,31.33,18.47,170.13
Aceh,1950,09_Sep,25.04,31.3,18.84,152.68
Aceh,1950,10_Oct,25.36,31.57,19.19,270.61
Aceh,1950,11_Nov,25.49,31.35,19.69,333.41
Aceh,1950,12_Dec,25.07,31.0,19.18,287.03
Aceh,1951,01_Jan,23.61,29.39,17.89,220.81
Aceh,1951,02_Feb,23.58,29.33,17.86,164.85
Aceh,1951,03_Mar,24.47,30.63,18.34,152.27
Aceh,1951,04_Apr,25.16,31.23,19.12,191.07
Aceh,1951,05_May,24.86,30.84,18.92,284.84
Aceh,1951,06_Jun,24.74,30.92,18.61,72.02
Aceh,1951,07_Jul,24.14,30.35,17.96,183.39
Aceh,1951,08_Aug,24.69,31.16,18.29,199.04
Aceh,1951,09_Sep,24.9,31.19,18.67,290.43
Aceh,1951,10_Oct,25.12,31.47,18.81,230.13
Aceh,1951,11_Nov,25.39,31.45,19.38,194.29
Aceh,1951,12_Dec,24.96,30.81,19.15,286.33
Aceh,1952,01_Jan,24.34,30.26,18.47,241.0
Aceh,1952,02_Feb,24.5,30.27,18.78,396.29
Aceh,1952,03_Mar,24.67,30.51,18.9,237.01
Aceh,1952,04_Apr,25.15,30.99,19.36,231.1
Aceh,1952,05_May,25.14,31.17,19.16,237.24
Aceh,1952,06_Jun,24.69,30.79,18.65,152.88
Aceh,1952,07_Jul,24.45,30.7,18.25,118.53
Aceh,1952,08_Aug,24.33,30.73,17.97,153.5
Aceh,1952,09_Sep,24.9,31.35,18.48,193.82
Aceh,1952,10_Oct,25.14,31.33,19.0,323.74
Aceh,1952,11_Nov,24.61,30.54,18.72,300.46
Aceh,1952,12_Dec,24.21,30.45,18.03,206.66
Aceh,1953,01_Jan,23.95,29.88,18.05,212.36
Aceh,1953,02_Feb,23.88,29.63,18.18,180.25
Aceh,1953,03_Mar,24.37,30.36,18.45,236.77
Aceh,1953,04_Apr,25.0,30.91,19.12,171.11
Aceh,1953,05_May,24.94,30.99,18.94,174.9
Aceh,1953,06_Jun,24.71,30.77,18.7,172.3
Aceh,1953,07_Jul,24.23,30.48,18.04,177.55
Aceh,1953,08_Aug,24.91,31.43,18.43,142.11
Aceh,1953,09_Sep,24.71,30.91,18.56,247.18
Aceh,1953,10_Oct,25.27,31.69,18.91,293.09
Aceh,1953,11_Nov,25.2,31.26,19.2,259.53
Aceh,1953,12_Dec,24.94,31.1,18.83,265.37
Aceh,1954,01_Jan,24.28,30.12,18.48,247.37
Aceh,1954,02_Feb,24.39,30.4,18.43,115.24
Aceh,1954,03_Mar,24.66,30.67,18.72,182.72
Aceh,1954,04_Apr,25.15,31.03,19.3,205.9
Aceh,1954,05_May,24.91,30.98,18.9,250.97
Aceh,1954,06_Jun,24.52,30.58,18.51,167.3
Aceh,1954,07_Jul,24.18,30.46,17.94,191.56
Aceh,1954,08_Aug,24.51,30.86,18.21,235.19
Aceh,1954,09_Sep,24.59,30.85,18.4,94.83
Aceh,1954,10_Oct,24.69,30.99,18.44,288.29
Aceh,1954,11_Nov,24.65,30.8,18.54,259.23
Aceh,1954,12_Dec,24.54,30.58,18.56,333.09
Aceh,1955,01_Jan,23.72,29.57,17.94,279.82
Aceh,1955,02_Feb,24.09,30.23,18.0,124.92
Aceh,1955,03_Mar,24.64,31.17,18.16,162.53
Aceh,1955,04_Apr,24.89,30.95,18.87,192.39
Aceh,1955,05_May,25.22,31.34,19.13,271.51
Aceh,1955,06_Jun,24.31,30.36,18.31,136.49
Aceh,1955,07_Jul,24.28,30.74,17.88,101.84
Aceh,1955,08_Aug,24.16,30.6,17.77,157.62
Aceh,1955,09_Sep,24.91,31.49,18.37,196.99
Aceh,1955,10_Oct,24.86,31.2,18.57,305.02
Aceh,1955,11_Nov,24.64,30.49,18.83,232.97
Aceh,1955,12_Dec,24.27,30.49,18.09,244.66
Aceh,1956,01_Jan,23.48,29.58,17.43,302.97
Aceh,1956,02_Feb,23.97,30.11,17.87,147.01
Aceh,1956,03_Mar,24.44,30.6,18.31,173.97
Aceh,1956,04_Apr,25.03,30.95,19.15,161.13
Aceh,1956,05_May,24.69,30.89,18.57,190.17
Aceh,1956,06_Jun,24.23,30.35,18.14,106.94
Aceh,1956,07_Jul,24.06,30.34,17.85,250.31
Aceh,1956,08_Aug,24.23,30.49,18.02,196.3
Aceh,1956,09_Sep,24.63,30.78,18.52,229.66
Aceh,1956,10_Oct,24.76,31.0,18.56,267.71
Aceh,1956,11_Nov,24.78,30.83,18.76,416.55
Aceh,1956,12_Dec,24.23,30.18,18.34,275.25
Aceh,1957,01_Jan,23.89,30.13,17.7,164.57
Aceh,1957,02_Feb,24.19,30.37,18.05,53.77
Aceh,1957,03_Mar,24.58,30.76,18.44,147.42
Aceh,1957,04_Apr,25.42,31.33,19.54,201.04
Aceh,1957,05_May,25.3,31.37,19.25,209.97
Aceh,1957,06_Jun,25.14,31.23,19.07,187.74
Aceh,1957,07_Jul,24.59,30.84,18.39,229.78
Aceh,1957,08_Aug,24.65,30.99,18.36,207.55
Aceh,1957,09_Sep,24.93,31.14,18.78,314.09
Aceh,1957,10_Oct,25.14,31.43,18.9,278.94
Aceh,1957,11_Nov,25.43,31.57,19.35,255.17
Aceh,1957,12_Dec,25.06,30.77,19.4,263.87
Aceh,1958,01_Jan,24.8,30.9,18.78,210.63
Aceh,1958,02_Feb,24.69,30.82,18.62,111.79
Aceh,1958,03_Mar,25.03,31.22,18.87,122.74
Aceh,1958,04_Apr,25.8,32.21,19.43,142.27
Aceh,1958,05_May,25.96,32.02,19.96,309.77
Aceh,1958,06_Jun,25.0,31.02,19.01,203.09
Aceh,1958,07_Jul,24.86,31.35,18.42,94.69
Aceh,1958,08_Aug,24.58,31.0,18.18,199.58
Aceh,1958,09_Sep,25.28,31.62,19.0,161.56
Aceh,1958,10_Oct,25.24,31.42,19.13,316.04
Aceh,1958,11_Nov,24.74,30.67,18.85,262.99
Aceh,1958,12_Dec,24.91,31.23,18.64,214.61
Aceh,1959,01_Jan,24.53,30.63,18.48,122.38
Aceh,1959,02_Feb,24.93,31.11,18.78,91.43
Aceh,1959,03_Mar,24.83,30.93,18.76,264.21
Aceh,1959,04_Apr,25.2,31.06,19.4,150.21
Aceh,1959,05_May,25.27,31.44,19.14,138.23
Aceh,1959,06_Jun,24.93,30.86,19.05,177.08
Aceh,1959,07_Jul,24.39,30.63,18.2,252.47
Aceh,1959,08_Aug,24.45,30.8,18.14,179.78
Aceh,1959,09_Sep,24.89,31.31,18.5,172.33
Aceh,1959,10_Oct,25.06,31.36,18.82,283.6
Aceh,1959,11_Nov,25.16,31.06,19.31,307.8
Aceh,1959,12_Dec,25.25,31.29,19.27,173.73
Aceh,1960,01_Jan,24.44,30.29,18.65,187.01
Aceh,1960,02_Feb,24.42,30.24,18.66,196.37
Aceh,1960,03_Mar,24.86,31.19,18.58,163.67
Aceh,1960,04_Apr,25.35,31.26,19.5,167.72
Aceh,1960,05_May,25.34,31.63,19.14,207.74
Aceh,1960,06_Jun,24.63,30.73,18.58,103.37
Aceh,1960,07_Jul,24.57,31.05,18.14,218.91
Aceh,1960,08_Aug,24.94,31.44,18.5,180.71
Aceh,1960,09_Sep,25.01,31.51,18.54,300.09
Aceh,1960,10_Oct,25.35,31.92,18.83,254.03
Aceh,1960,11_Nov,24.95,30.85,19.1,277.1
Aceh,1960,12_Dec,24.96,30.97,18.99,258.82
Aceh,1961,01_Jan,24.12,30.02,18.3,267.88
Aceh,1961,02_Feb,24.54,30.43,18.69,184.91
Aceh,1961,03_Mar,24.78,30.65,18.96,207.95
Aceh,1961,04_Apr,25.07,30.92,19.27,215.2
Aceh,1961,05_May,25.18,31.36,19.05,239.96
Aceh,1961,06_Jun,24.42,30.54,18.34,143.12
Aceh,1961,07_Jul,24.33,31.03,17.67,144.05
Aceh,1961,08_Aug,24.61,31.27,18.02,75.18
Aceh,1961,09_Sep,24.58,31.1,18.09,150.22
Aceh,1961,10_Oct,24.86,31.14,18.65,195.33
Aceh,1961,11_Nov,25.01,31.3,18.76,299.41
Aceh,1961,12_Dec,24.86,30.76,18.99,325.09
Aceh,1962,01_Jan,24.02,29.59,18.52,211.93
Aceh,1962,02_Feb,24.03,30.07,18.03,109.75
Aceh,1962,03_Mar,24.36,30.32,18.44,190.37
Aceh,1962,04_Apr,25.18,31.28,19.11,183.28
Aceh,1962,05_May,25.39,31.7,19.12,117.42
Aceh,1962,06_Jun,24.46,30.68,18.31,115.11
Aceh,1962,07_Jul,24.46,30.91,18.05,90.06
Aceh,1962,08_Aug,24.03,30.49,17.61,153.76
Aceh,1962,09_Sep,24.89,31.26,18.59,151.34
Aceh,1962,10_Oct,25.08,31.3,18.91,300.25
Aceh,1962,11_Nov,25.22,31.32,19.16,200.34
Aceh,1962,12_Dec,24.85,30.8,18.94,310.36
Aceh,1963,01_Jan,23.36,29.07,17.69,217.64
Aceh,1963,02_Feb,23.82,29.88,17.78,202.54
Aceh,1963,03_Mar,24.63,30.8,18.5,133.01
Aceh,1963,04_Apr,25.44,31.95,18.99,119.27
Aceh,1963,05_May,25.5,31.94,19.1,121.73
Aceh,1963,06_Jun,24.73,30.87,18.65,115.25
Aceh,1963,07_Jul,24.74,31.25,18.29,85.04
Aceh,1963,08_Aug,24.6,31.02,18.21,123.0
Aceh,1963,09_Sep,25.08,31.37,18.84,232.29
Aceh,1963,10_Oct,25.09,31.1,19.13,331.67
Aceh,1963,11_Nov,25.29,31.23,19.38,242.26
Aceh,1963,12_Dec,25.07,31.11,19.09,186.01
Aceh,1964,01_Jan,24.77,30.87,18.73,134.06
Aceh,1964,02_Feb,24.59,30.33,18.91,164.06
Aceh,1964,03_Mar,24.78,30.9,18.72,146.8
Aceh,1964,04_Apr,25.4,31.46,19.38,272.75
Aceh,1964,05_May,25.19,31.03,19.4,206.79
Aceh,1964,06_Jun,24.55,30.65,18.49,111.82
Aceh,1964,07_Jul,24.31,30.49,18.2,163.91
Aceh,1964,08_Aug,24.39,30.92,17.9,154.87
Aceh,1964,09_Sep,24.9,31.08,18.77,212.04
Aceh,1964,10_Oct,24.98,31.12,18.88,264.03
Aceh,1964,11_Nov,24.82,30.64,19.05,260.54
Aceh,1964,12_Dec,24.42,30.41,18.49,280.33
Aceh,1965,01_Jan,23.62,30.11,17.19,59.11
Aceh,1965,02_Feb,24.38,30.39,18.41,104.24
Aceh,1965,03_Mar,24.52,30.58,18.5,247.29
Aceh,1965,04_Apr,24.88,30.75,19.08,234.03
Aceh,1965,05_May,24.96,30.96,19.03,262.74
Aceh,1965,06_Jun,24.59,30.71,18.53,97.82
Aceh,1965,07_Jul,24.36,30.75,18.03,105.76
Aceh,1965,08_Aug,24.42,30.76,18.12,222.18
Aceh,1965,09_Sep,24.6,30.8,18.45,233.23
Aceh,1965,10_Oct,25.08,31.41,18.8,257.66
Aceh,1965,11_Nov,25.29,31.3,19.33,241.23
Aceh,1965,12_Dec,24.86,30.49,19.27,329.49
Aceh,1966,01_Jan,24.34,30.1,18.64,196.99
Aceh,1966,02_Feb,24.74,30.66,18.88,109.72
Aceh,1966,03_Mar,24.84,30.66,19.09,289.2
Aceh,1966,04_Apr,25.46,31.41,19.57,234.56
Aceh,1966,05_May,25.13,31.11,19.22,180.27
Aceh,1966,06_Jun,24.48,30.6,18.43,189.25
Aceh,1966,07_Jul,24.34,30.56,18.15,93.46
Aceh,1966,08_Aug,24.51,30.67,18.38,197.38
Aceh,1966,09_Sep,24.88,31.38,18.45,292.59
Aceh,1966,10_Oct,24.98,31.13,18.88,209.34
Aceh,1966,11_Nov,25.04,30.93,19.2,259.52
Aceh,1966,12_Dec,24.84,30.48,19.25,215.62
Aceh,1967,01_Jan,23.75,29.09,18.45,243.57
Aceh,1967,02_Feb,23.92,29.54,18.34,168.97
Aceh,1967,03_Mar,24.39,30.66,18.17,88.74
Aceh,1967,04_Apr,24.98,31.17,18.83,139.44
Aceh,1967,05_May,24.94,31.06,18.87,165.54
Aceh,1967,06_Jun,24.44,30.53,18.4,174.92
Aceh,1967,07_Jul,24.35,30.68,18.08,110.16
Aceh,1967,08_Aug,24.4,30.77,18.08,160.31
Aceh,1967,09_Sep,24.96,31.43,18.55,277.29
Aceh,1967,10_Oct,24.89,31.19,18.63,295.71
Aceh,1967,11_Nov,25.04,31.04,19.06,213.21
Aceh,1967,12_Dec,24.68,30.65,18.75,207.97
Aceh,1968,01_Jan,23.96,30.0,17.96,129.2
Aceh,1968,02_Feb,24.18,30.84,17.58,49.88
Aceh,1968,03_Mar,24.65,30.98,18.38,210.47
Aceh,1968,04_Apr,25.04,31.33,18.81,198.99
Aceh,1968,05_May,24.88,31.06,18.76,220.68
Aceh,1968,06_Jun,24.64,30.83,18.49,127.31
Aceh,1968,07_Jul,24.4,30.55,18.32,180.18
Aceh,1968,08_Aug,24.65,30.84,18.51,216.52
Aceh,1968,09_Sep,24.8,31.0,18.66,148.65
Aceh,1968,10_Oct,24.94,31.22,18.68,246.75
Aceh,1968,11_Nov,25.36,31.81,18.96,172.92
Aceh,1968,12_Dec,25.03,31.04,19.06,208.55
Aceh,1969,01_Jan,24.64,30.6,18.72,174.32
Aceh,1969,02_Feb,24.65,30.81,18.56,148.02
Aceh,1969,03_Mar,25.23,31.55,18.95,108.44
Aceh,1969,04_Apr,25.67,31.96,19.43,83.86
Aceh,1969,05_May,25.64,31.76,19.56,122.8
Aceh,1969,06_Jun,24.73,30.67,18.83,144.79
Aceh,1969,07_Jul,24.63,31.08,18.24,144.86
Aceh,1969,08_Aug,24.49,30.87,18.17,272.73
Aceh,1969,09_Sep,24.96,31.31,18.64,155.6
Aceh,1969,10_Oct,25.26,31.61,18.96,307.24
Aceh,1969,11_Nov,24.83,30.36,19.34,414.0
Aceh,1969,12_Dec,24.8,30.75,18.92,295.48
Aceh,1970,01_Jan,24.52,30.4,18.72,214.78
Aceh,1970,02_Feb,24.61,30.88,18.36,142.23
Aceh,1970,03_Mar,25.02,31.22,18.86,121.01
Aceh,1970,04_Apr,25.39,31.27,19.57,227.08
Aceh,1970,05_May,25.34,31.4,19.33,208.19
Aceh,1970,06_Jun,24.79,30.81,18.83,105.66
Aceh,1970,07_Jul,24.25,30.48,18.05,113.29
Aceh,1970,08_Aug,24.6,31.08,18.18,143.37
Aceh,1970,09_Sep,24.77,31.0,18.6,235.3
Aceh,1970,10_Oct,24.99,30.92,19.09,320.92
Aceh,1970,11_Nov,25.0,30.9,19.16,281.22
Aceh,1970,12_Dec,24.8,30.63,19.03,248.19
Aceh,1971,01_Jan,23.74,29.36,18.16,560.19
Aceh,1971,02_Feb,23.81,29.57,18.12,219.04
Aceh,1971,03_Mar,24.22,29.98,18.53,280.87
Aceh,1971,04_Apr,25.25,31.43,19.12,133.27
Aceh,1971,05_May,24.99,31.17,18.86,259.6
Aceh,1971,06_Jun,24.32,30.3,18.41,158.72
Aceh,1971,07_Jul,24.29,30.28,18.37,106.61
Aceh,1971,08_Aug,24.05,30.25,17.9,190.16
Aceh,1971,09_Sep,24.98,31.44,18.57,216.59
Aceh,1971,10_Oct,24.87,31.06,18.74,234.99
Aceh,1971,11_Nov,24.56,30.53,18.64,149.35
Aceh,1971,12_Dec,24.58,30.12,19.07,401.03
Aceh,1972,01_Jan,23.73,30.01,17.51,87.36
Aceh,1972,02_Feb,24.43,30.48,18.45,176.57
Aceh,1972,03_Mar,24.5,30.91,18.15,111.93
Aceh,1972,04_Apr,24.8,30.76,18.88,217.86
Aceh,1972,05_May,25.35,31.71,19.03,99.39
Aceh,1972,06_Jun,24.69,30.67,18.78,123.1
Aceh,1972,07_Jul,24.98,31.28,18.72,99.67
Aceh,1972,08_Aug,24.81,31.41,18.26,180.32
Aceh,1972,09_Sep,25.08,31.32,18.88,266.38
Aceh,1972,10_Oct,25.42,31.95,18.95,260.07
Aceh,1972,11_Nov,25.35,31.27,19.5,239.51
Aceh,1972,12_Dec,25.24,31.1,19.43,286.14
Aceh,1973,01_Jan,24.7,30.74,18.73,229.43
Aceh,1973,02_Feb,25.14,31.19,19.13,95.75
Aceh,1973,03_Mar,24.98,31.02,18.99,201.16
Aceh,1973,04_Apr,25.71,31.5,19.97,200.19
Aceh,1973,05_May,25.16,31.28,19.12,215.58
Aceh,1973,06_Jun,24.89,30.76,19.07,128.25
Aceh,1973,07_Jul,24.62,30.84,18.47,104.59
Aceh,1973,08_Aug,24.64,31.02,18.33,247.15
Aceh,1973,09_Sep,24.88,31.12,18.68,195.82
Aceh,1973,10_Oct,25.14,31.37,18.93,354.59
Aceh,1973,11_Nov,24.99,30.8,19.24,268.59
Aceh,1973,12_Dec,24.08,29.55,18.65,547.46
Aceh,1974,01_Jan,23.43,29.54,17.36,326.57
Aceh,1974,02_Feb,23.96,29.65,18.31,161.13
Aceh,1974,03_Mar,24.34,30.7,18.03,164.86
Aceh,1974,04_Apr,25.02,30.88,19.2,258.8
Aceh,1974,05_May,24.75,30.94,18.62,193.02
Aceh,1974,06_Jun,24.45,30.46,18.49,116.39
Aceh,1974,07_Jul,24.37,30.79,18.02,113.06
Aceh,1974,08_Aug,24.8,31.24,18.41,140.18
Aceh,1974,09_Sep,24.69,31.07,18.37,224.64
Aceh,1974,10_Oct,25.31,31.54,19.14,207.75
Aceh,1974,11_Nov,25.04,30.8,19.33,289.37
Aceh,1974,12_Dec,24.7,30.82,18.63,181.33
Aceh,1975,01_Jan,24.18,30.0,18.4,198.73
Aceh,1975,02_Feb,24.07,29.67,18.5,201.61
Aceh,1975,03_Mar,24.42,30.29,18.6,173.32
Aceh,1975,04_Apr,25.25,31.14,19.4,183.3
Aceh,1975,05_May,24.79,30.83,18.8,158.95
Aceh,1975,06_Jun,24.04,29.91,18.2,162.25
Aceh,1975,07_Jul,23.98,30.35,17.66,120.06
Aceh,1975,08_Aug,24.53,30.97,18.15,139.79
Aceh,1975,09_Sep,24.59,30.87,18.37,211.33
Aceh,1975,10_Oct,24.97,31.34,18.65,206.06
Aceh,1975,11_Nov,24.53,30.4,18.7,249.47
Aceh,1975,12_Dec,24.0,29.61,18.43,383.05
Aceh,1976,01_Jan,23.45,29.56,17.39,98.44
Aceh,1976,02_Feb,23.95,30.17,17.79,97.42
Aceh,1976,03_Mar,24.47,30.59,18.4,138.02
Aceh,1976,04_Apr,24.93,31.08,18.84,206.46
Aceh,1976,05_May,24.78,30.91,18.68,134.86
Aceh,1976,06_Jun,24.26,30.48,18.08,109.17
Aceh,1976,07_Jul,24.34,30.56,18.19,198.9
Aceh,1976,08_Aug,24.31,30.92,17.75,165.76
Aceh,1976,09_Sep,24.68,31.02,18.4,196.22
Aceh,1976,10_Oct,25.06,31.38,18.79,301.75
Aceh,1976,11_Nov,24.71,30.5,18.97,234.52
Aceh,1976,12_Dec,24.7,30.73,18.73,221.48
Aceh,1977,01_Jan,24.23,30.29,18.21,144.79
Aceh,1977,02_Feb,23.98,29.7,18.31,237.51
Aceh,1977,03_Mar,24.45,30.63,18.32,146.24
Aceh,1977,04_Apr,25.51,31.97,19.1,154.52
Aceh,1977,05_May,25.19,31.63,18.79,141.19
Aceh,1977,06_Jun,24.72,30.98,18.51,167.45
Aceh,1977,07_Jul,24.72,31.04,18.44,107.99
Aceh,1977,08_Aug,24.36,30.75,18.02,210.78
Aceh,1977,09_Sep,25.07,31.26,18.93,229.06
Aceh,1977,10_Oct,25.23,31.53,18.99,391.89
Aceh,1977,11_Nov,24.98,30.82,19.17,285.05
Aceh,1977,12_Dec,25.25,31.22,19.34,287.27
Aceh,1978,01_Jan,24.62,30.58,18.71,197.44
Aceh,1978,02_Feb,24.8,30.83,18.82,164.41
Aceh,1978,03_Mar,25.06,31.19,18.97,216.96
Aceh,1978,04_Apr,25.3,31.38,19.27,205.15
Aceh,1978,05_May,25.34,31.42,19.33,233.34
Aceh,1978,06_Jun,24.65,30.59,18.75,145.58
Aceh,1978,07_Jul,24.36,30.43,18.34,222.2
Aceh,1978,08_Aug,24.78,30.96,18.64,135.58
