province_name,year,month,mean_temp
Sulawesi Utara,1944,Jan,24.09
Sulawesi Utara,1944,Feb,24.13
Sulawesi Utara,1944,Mar,24.38
Sulawesi Utara,1944,Apr,23.79
Sulawesi Utara,1944,May,24.63
Sulawesi Utara,1944,Jun,24.23
Sulawesi Utara,1944,Jul,23.96
Sulawesi Utara,1944,Aug,24.0
Sulawesi Utara,1944,Sep,23.81
Sulawesi Utara,1944,Oct,24.02
Sulawesi Utara,1944,Nov,23.96
Sulawesi Utara,1944,Dec,24.09
Sulawesi Utara,1945,Jan,24.09
Sulawesi Utara,1945,Feb,24.13
Sulawesi Utara,1945,Mar,24.38
Sulawesi Utara,1945,Apr,23.79
Sulawesi Utara,1945,May,24.63
Sulawesi Utara,1945,Jun,24.23
Sulawesi Utara,1945,Jul,23.96
Sulawesi Utara,1945,Aug,24.0
Sulawesi Utara,1945,Sep,23.81
Sulawesi Utara,1945,Oct,24.02
Sulawesi Utara,1945,Nov,23.96
Sulawesi Utara,1945,Dec,24.09
Sulawesi Utara,1946,Jan,24.09
Sulawesi Utara,1946,Feb,24.13
Sulawesi Utara,1946,Mar,24.38
Sulawesi Utara,1946,Apr,23.79
Sulawesi Utara,1946,May,24.63
Sulawesi Utara,1946,Jun,24.23
Sulawesi Utara,1946,Jul,23.96
Sulawesi Utara,1946,Aug,24.0
Sulawesi Utara,1946,Sep,23.81
Sulawesi Utara,1946,Oct,24.02
Sulawesi Utara,1946,Nov,23.96
Sulawesi Utara,1946,Dec,24.09
Sulawesi Utara,1947,Jan,24.15
Sulawesi Utara,1947,Feb,24.14
Sulawesi Utara,1947,Mar,24.39
Sulawesi Utara,1947,Apr,23.81
Sulawesi Utara,1947,May,24.63
Sulawesi Utara,1947,Jun,24.27
Sulawesi Utara,1947,Jul,24.02
Sulawesi Utara,1947,Aug,24.05
Sulawesi Utara,1947,Sep,23.86
Sulawesi Utara,1947,Oct,24.04
Sulawesi Utara,1947,Nov,23.96
Sulawesi Utara,1947,Dec,24.09
Sulawesi Utara,1948,Jan,24.08
Sulawesi Utara,1948,Feb,24.12
Sulawesi Utara,1948,Mar,24.33
Sulawesi Utara,1948,Apr,23.8
Sulawesi Utara,1948,May,24.62
Sulawesi Utara,1948,Jun,24.23
Sulawesi Utara,1948,Jul,23.96
Sulawesi Utara,1948,Aug,23.98
Sulawesi Utara,1948,Sep,23.78
Sulawesi Utara,1948,Oct,24.02
Sulawesi Utara,1948,Nov,23.91
Sulawesi Utara,1948,Dec,24.07
Sulawesi Utara,1949,Jan,24.06
Sulawesi Utara,1949,Feb,24.12
Sulawesi Utara,1949,Mar,24.15
Sulawesi Utara,1949,Apr,23.44
Sulawesi Utara,1949,May,24.6
Sulawesi Utara,1949,Jun,23.98
Sulawesi Utara,1949,Jul,23.95
Sulawesi Utara,1949,Aug,23.99
Sulawesi Utara,1949,Sep,23.8
Sulawesi Utara,1949,Oct,24.01
Sulawesi Utara,1949,Nov,23.84
Sulawesi Utara,1949,Dec,24.07
Sulawesi Utara,1950,Jan,24.08
Sulawesi Utara,1950,Feb,23.93
Sulawesi Utara,1950,Mar,24.7
Sulawesi Utara,1950,Apr,23.77
Sulawesi Utara,1950,May,24.61
Sulawesi Utara,1950,Jun,24.5
Sulawesi Utara,1950,Jul,23.96
Sulawesi Utara,1950,Aug,23.99
Sulawesi Utara,1950,Sep,23.79
Sulawesi Utara,1950,Oct,24.01
Sulawesi Utara,1950,Nov,23.58
Sulawesi Utara,1950,Dec,23.61
Sulawesi Utara,1951,Jan,24.1
Sulawesi Utara,1951,Feb,24.02
Sulawesi Utara,1951,Mar,24.15
Sulawesi Utara,1951,Apr,23.6
Sulawesi Utara,1951,May,24.37
Sulawesi Utara,1951,Jun,24.17
Sulawesi Utara,1951,Jul,23.58
Sulawesi Utara,1951,Aug,23.82
Sulawesi Utara,1951,Sep,23.52
Sulawesi Utara,1951,Oct,24.18
Sulawesi Utara,1951,Nov,24.18
Sulawesi Utara,1951,Dec,23.82
Sulawesi Utara,1952,Jan,24.01
Sulawesi Utara,1952,Feb,24.33
Sulawesi Utara,1952,Mar,24.13
Sulawesi Utara,1952,Apr,23.69
Sulawesi Utara,1952,May,24.44
Sulawesi Utara,1952,Jun,23.94
Sulawesi Utara,1952,Jul,23.68
Sulawesi Utara,1952,Aug,23.59
Sulawesi Utara,1952,Sep,23.65
Sulawesi Utara,1952,Oct,23.88
Sulawesi Utara,1952,Nov,23.58
Sulawesi Utara,1952,Dec,23.79
Sulawesi Utara,1953,Jan,23.7
Sulawesi Utara,1953,Feb,23.94
Sulawesi Utara,1953,Mar,24.19
Sulawesi Utara,1953,Apr,23.69
Sulawesi Utara,1953,May,24.36
Sulawesi Utara,1953,Jun,24.26
Sulawesi Utara,1953,Jul,23.45
Sulawesi Utara,1953,Aug,23.53
Sulawesi Utara,1953,Sep,23.74
Sulawesi Utara,1953,Oct,24.1
Sulawesi Utara,1953,Nov,23.59
Sulawesi Utara,1953,Dec,23.75
Sulawesi Utara,1954,Jan,23.95
Sulawesi Utara,1954,Feb,24.06
Sulawesi Utara,1954,Mar,24.1
Sulawesi Utara,1954,Apr,23.69
Sulawesi Utara,1954,May,23.98
Sulawesi Utara,1954,Jun,24.01
Sulawesi Utara,1954,Jul,23.46
Sulawesi Utara,1954,Aug,23.58
Sulawesi Utara,1954,Sep,23.39
Sulawesi Utara,1954,Oct,23.61
Sulawesi Utara,1954,Nov,23.28
Sulawesi Utara,1954,Dec,23.55
Sulawesi Utara,1955,Jan,23.68
Sulawesi Utara,1955,Feb,23.87
Sulawesi Utara,1955,Mar,24.17
Sulawesi Utara,1955,Apr,23.58
Sulawesi Utara,1955,May,24.11
Sulawesi Utara,1955,Jun,23.88
Sulawesi Utara,1955,Jul,23.47
Sulawesi Utara,1955,Aug,23.7
Sulawesi Utara,1955,Sep,23.62
Sulawesi Utara,1955,Oct,23.74
Sulawesi Utara,1955,Nov,23.48
Sulawesi Utara,1955,Dec,23.54
Sulawesi Utara,1956,Jan,23.62
Sulawesi Utara,1956,Feb,24.04
Sulawesi Utara,1956,Mar,24.1
Sulawesi Utara,1956,Apr,23.53
Sulawesi Utara,1956,May,23.83
Sulawesi Utara,1956,Jun,23.92
Sulawesi Utara,1956,Jul,23.39
Sulawesi Utara,1956,Aug,23.42
Sulawesi Utara,1956,Sep,23.46
Sulawesi Utara,1956,Oct,23.62
Sulawesi Utara,1956,Nov,23.58
Sulawesi Utara,1956,Dec,23.5
Sulawesi Utara,1957,Jan,23.81
Sulawesi Utara,1957,Feb,23.84
Sulawesi Utara,1957,Mar,24.3
Sulawesi Utara,1957,Apr,23.75
Sulawesi Utara,1957,May,24.53
Sulawesi Utara,1957,Jun,24.38
Sulawesi Utara,1957,Jul,23.77
Sulawesi Utara,1957,Aug,23.72
Sulawesi Utara,1957,Sep,23.52
Sulawesi Utara,1957,Oct,24.02
Sulawesi Utara,1957,Nov,23.86
Sulawesi Utara,1957,Dec,24.05
Sulawesi Utara,1958,Jan,24.23
Sulawesi Utara,1958,Feb,24.14
Sulawesi Utara,1958,Mar,24.52
Sulawesi Utara,1958,Apr,23.79
Sulawesi Utara,1958,May,24.63
Sulawesi Utara,1958,Jun,24.35
Sulawesi Utara,1958,Jul,23.97
Sulawesi Utara,1958,Aug,23.84
Sulawesi Utara,1958,Sep,23.67
Sulawesi Utara,1958,Oct,23.76
Sulawesi Utara,1958,Nov,23.71
Sulawesi Utara,1958,Dec,23.79
Sulawesi Utara,1959,Jan,23.8
Sulawesi Utara,1959,Feb,24.05
Sulawesi Utara,1959,Mar,24.26
Sulawesi Utara,1959,Apr,23.68
Sulawesi Utara,1959,May,24.38
Sulawesi Utara,1959,Jun,24.15
Sulawesi Utara,1959,Jul,23.48
Sulawesi Utara,1959,Aug,23.51
Sulawesi Utara,1959,Sep,23.43
Sulawesi Utara,1959,Oct,23.92
Sulawesi Utara,1959,Nov,23.86
Sulawesi Utara,1959,Dec,23.8
Sulawesi Utara,1960,Jan,24.03
Sulawesi Utara,1960,Feb,23.95
Sulawesi Utara,1960,Mar,24.28
Sulawesi Utara,1960,Apr,23.78
Sulawesi Utara,1960,May,24.43
Sulawesi Utara,1960,Jun,24.09
Sulawesi Utara,1960,Jul,23.78
Sulawesi Utara,1960,Aug,24.01
Sulawesi Utara,1960,Sep,23.58
Sulawesi Utara,1960,Oct,23.98
Sulawesi Utara,1960,Nov,23.91
Sulawesi Utara,1960,Dec,24.03
Sulawesi Utara,1961,Jan,23.6
Sulawesi Utara,1961,Feb,24.22
Sulawesi Utara,1961,Mar,24.44
Sulawesi Utara,1961,Apr,23.88
Sulawesi Utara,1961,May,24.33
Sulawesi Utara,1961,Jun,23.99
Sulawesi Utara,1961,Jul,23.82
Sulawesi Utara,1961,Aug,23.71
Sulawesi Utara,1961,Sep,23.6
Sulawesi Utara,1961,Oct,23.78
Sulawesi Utara,1961,Nov,23.93
Sulawesi Utara,1961,Dec,24.11
Sulawesi Utara,1962,Jan,23.8
Sulawesi Utara,1962,Feb,23.96
Sulawesi Utara,1962,Mar,24.17
Sulawesi Utara,1962,Apr,23.7
Sulawesi Utara,1962,May,24.36
Sulawesi Utara,1962,Jun,24.16
Sulawesi Utara,1962,Jul,23.86
Sulawesi Utara,1962,Aug,23.6
Sulawesi Utara,1962,Sep,23.54
Sulawesi Utara,1962,Oct,24.16
Sulawesi Utara,1962,Nov,23.97
Sulawesi Utara,1962,Dec,23.97
Sulawesi Utara,1963,Jan,23.44
Sulawesi Utara,1963,Feb,23.86
Sulawesi Utara,1963,Mar,23.96
Sulawesi Utara,1963,Apr,23.5
Sulawesi Utara,1963,May,24.37
Sulawesi Utara,1963,Jun,24.33
Sulawesi Utara,1963,Jul,23.88
Sulawesi Utara,1963,Aug,23.51
Sulawesi Utara,1963,Sep,23.71
Sulawesi Utara,1963,Oct,23.89
Sulawesi Utara,1963,Nov,24.13
Sulawesi Utara,1963,Dec,24.13
Sulawesi Utara,1964,Jan,24.16
Sulawesi Utara,1964,Feb,24.21
Sulawesi Utara,1964,Mar,24.18
Sulawesi Utara,1964,Apr,23.83
Sulawesi Utara,1964,May,24.34
Sulawesi Utara,1964,Jun,23.99
Sulawesi Utara,1964,Jul,23.41
Sulawesi Utara,1964,Aug,23.7
Sulawesi Utara,1964,Sep,23.67
Sulawesi Utara,1964,Oct,23.71
Sulawesi Utara,1964,Nov,23.54
Sulawesi Utara,1964,Dec,23.66
Sulawesi Utara,1965,Jan,23.6
Sulawesi Utara,1965,Feb,23.98
Sulawesi Utara,1965,Mar,24.25
Sulawesi Utara,1965,Apr,23.68
Sulawesi Utara,1965,May,24.33
Sulawesi Utara,1965,Jun,24.07
Sulawesi Utara,1965,Jul,23.64
Sulawesi Utara,1965,Aug,23.62
Sulawesi Utara,1965,Sep,23.83
Sulawesi Utara,1965,Oct,24.2
Sulawesi Utara,1965,Nov,23.97
Sulawesi Utara,1965,Dec,24.14
Sulawesi Utara,1966,Jan,24.2
Sulawesi Utara,1966,Feb,24.26
Sulawesi Utara,1966,Mar,24.29
Sulawesi Utara,1966,Apr,24.05
Sulawesi Utara,1966,May,24.62
Sulawesi Utara,1966,Jun,24.15
Sulawesi Utara,1966,Jul,23.68
Sulawesi Utara,1966,Aug,23.9
Sulawesi Utara,1966,Sep,23.93
Sulawesi Utara,1966,Oct,24.02
Sulawesi Utara,1966,Nov,23.97
Sulawesi Utara,1966,Dec,24.19
Sulawesi Utara,1967,Jan,23.99
Sulawesi Utara,1967,Feb,24.11
Sulawesi Utara,1967,Mar,24.27
Sulawesi Utara,1967,Apr,23.37
Sulawesi Utara,1967,May,24.34
Sulawesi Utara,1967,Jun,24.22
Sulawesi Utara,1967,Jul,23.84
Sulawesi Utara,1967,Aug,23.89
Sulawesi Utara,1967,Sep,23.52
Sulawesi Utara,1967,Oct,23.72
Sulawesi Utara,1967,Nov,23.72
Sulawesi Utara,1967,Dec,23.83
Sulawesi Utara,1968,Jan,23.78
Sulawesi Utara,1968,Feb,23.72
Sulawesi Utara,1968,Mar,24.38
Sulawesi Utara,1968,Apr,23.59
Sulawesi Utara,1968,May,24.35
Sulawesi Utara,1968,Jun,24.35
Sulawesi Utara,1968,Jul,24.21
Sulawesi Utara,1968,Aug,23.81
Sulawesi Utara,1968,Sep,23.64
Sulawesi Utara,1968,Oct,23.83
Sulawesi Utara,1968,Nov,23.61
Sulawesi Utara,1968,Dec,23.98
Sulawesi Utara,1969,Jan,23.9
Sulawesi Utara,1969,Feb,24.06
Sulawesi Utara,1969,Mar,24.48
Sulawesi Utara,1969,Apr,23.8
Sulawesi Utara,1969,May,24.84
Sulawesi Utara,1969,Jun,24.18
Sulawesi Utara,1969,Jul,23.86
Sulawesi Utara,1969,Aug,23.78
Sulawesi Utara,1969,Sep,23.81
Sulawesi Utara,1969,Oct,24.03
Sulawesi Utara,1969,Nov,23.87
Sulawesi Utara,1969,Dec,23.99
Sulawesi Utara,1970,Jan,24.09
Sulawesi Utara,1970,Feb,24.14
Sulawesi Utara,1970,Mar,24.5
Sulawesi Utara,1970,Apr,23.87
Sulawesi Utara,1970,May,24.45
Sulawesi Utara,1970,Jun,24.14
Sulawesi Utara,1970,Jul,23.85
Sulawesi Utara,1970,Aug,23.81
Sulawesi Utara,1970,Sep,23.73
Sulawesi Utara,1970,Oct,24.02
Sulawesi Utara,1970,Nov,23.87
Sulawesi Utara,1970,Dec,23.92
Sulawesi Utara,1971,Jan,23.69
Sulawesi Utara,1971,Feb,23.86
Sulawesi Utara,1971,Mar,24.06
Sulawesi Utara,1971,Apr,23.38
Sulawesi Utara,1971,May,24.32
Sulawesi Utara,1971,Jun,23.82
Sulawesi Utara,1971,Jul,23.62
Sulawesi Utara,1971,Aug,23.68
Sulawesi Utara,1971,Sep,23.65
Sulawesi Utara,1971,Oct,23.73
Sulawesi Utara,1971,Nov,23.5
Sulawesi Utara,1971,Dec,23.91
Sulawesi Utara,1972,Jan,23.69
Sulawesi Utara,1972,Feb,24.06
Sulawesi Utara,1972,Mar,23.81
Sulawesi Utara,1972,Apr,23.4
Sulawesi Utara,1972,May,24.24
Sulawesi Utara,1972,Jun,23.91
Sulawesi Utara,1972,Jul,24.02
Sulawesi Utara,1972,Aug,23.7
Sulawesi Utara,1972,Sep,23.66
Sulawesi Utara,1972,Oct,23.97
Sulawesi Utara,1972,Nov,24.12
Sulawesi Utara,1972,Dec,24.29
Sulawesi Utara,1973,Jan,23.95
Sulawesi Utara,1973,Feb,24.19
Sulawesi Utara,1973,Mar,24.4
Sulawesi Utara,1973,Apr,23.88
Sulawesi Utara,1973,May,24.45
Sulawesi Utara,1973,Jun,24.44
Sulawesi Utara,1973,Jul,23.87
Sulawesi Utara,1973,Aug,23.64
Sulawesi Utara,1973,Sep,23.57
Sulawesi Utara,1973,Oct,23.92
Sulawesi Utara,1973,Nov,23.56
Sulawesi Utara,1973,Dec,23.84
Sulawesi Utara,1974,Jan,23.62
Sulawesi Utara,1974,Feb,23.94
Sulawesi Utara,1974,Mar,24.33
Sulawesi Utara,1974,Apr,23.6
Sulawesi Utara,1974,May,24.38
Sulawesi Utara,1974,Jun,23.98
Sulawesi Utara,1974,Jul,23.76
Sulawesi Utara,1974,Aug,24.1
Sulawesi Utara,1974,Sep,23.92
Sulawesi Utara,1974,Oct,23.81
Sulawesi Utara,1974,Nov,23.86
Sulawesi Utara,1974,Dec,23.9
Sulawesi Utara,1975,Jan,24.07
Sulawesi Utara,1975,Feb,24.13
Sulawesi Utara,1975,Mar,24.12
Sulawesi Utara,1975,Apr,23.75
Sulawesi Utara,1975,May,24.41
Sulawesi Utara,1975,Jun,24.18
Sulawesi Utara,1975,Jul,23.85
Sulawesi Utara,1975,Aug,24.17
Sulawesi Utara,1975,Sep,23.56
Sulawesi Utara,1975,Oct,23.9
Sulawesi Utara,1975,Nov,23.8
Sulawesi Utara,1975,Dec,23.87
Sulawesi Utara,1976,Jan,23.96
Sulawesi Utara,1976,Feb,23.83
Sulawesi Utara,1976,Mar,24.11
Sulawesi Utara,1976,Apr,23.64
Sulawesi Utara,1976,May,24.43
Sulawesi Utara,1976,Jun,23.92
Sulawesi Utara,1976,Jul,23.77
Sulawesi Utara,1976,Aug,23.93
Sulawesi Utara,1976,Sep,23.76
Sulawesi Utara,1976,Oct,24.13
Sulawesi Utara,1976,Nov,23.91
Sulawesi Utara,1976,Dec,24.21
Sulawesi Utara,1977,Jan,24.48
Sulawesi Utara,1977,Feb,24.07
Sulawesi Utara,1977,Mar,24.18
Sulawesi Utara,1977,Apr,23.75
Sulawesi Utara,1977,May,24.94
Sulawesi Utara,1977,Jun,24.0
Sulawesi Utara,1977,Jul,23.96
Sulawesi Utara,1977,Aug,24.0
Sulawesi Utara,1977,Sep,23.81
Sulawesi Utara,1977,Oct,24.03
Sulawesi Utara,1977,Nov,23.97
Sulawesi Utara,1977,Dec,24.09
Sulawesi Utara,1978,Jan,24.09
Sulawesi Utara,1978,Feb,24.12
Sulawesi Utara,1978,Mar,24.68
Sulawesi Utara,1978,Apr,23.74
Sulawesi Utara,1978,May,24.65
Sulawesi Utara,1978,Jun,24.19
Sulawesi Utara,1978,Jul,23.99
Sulawesi Utara,1978,Aug,24.03
Sulawesi Utara,1978,Sep,23.8
Sulawesi Utara,1978,Oct,24.04
Sulawesi Utara,1978,Nov,23.81
Sulawesi Utara,1978,Dec,24.04
Sulawesi Utara,1979,Jan,24.2
Sulawesi Utara,1979,Feb,24.44
Sulawesi Utara,1979,Mar,23.95
Sulawesi Utara,1979,Apr,23.84
Sulawesi Utara,1979,May,24.63
Sulawesi Utara,1979,Jun,24.43
Sulawesi Utara,1979,Jul,23.95
Sulawesi Utara,1979,Aug,24.3
Sulawesi Utara,1979,Sep,23.97
Sulawesi Utara,1979,Oct,24.03
Sulawesi Utara,1979,Nov,24.09
Sulawesi Utara,1979,Dec,23.52
Sulawesi Utara,1980,Jan,24.3
Sulawesi Utara,1980,Feb,24.05
Sulawesi Utara,1980,Mar,24.38
Sulawesi Utara,1980,Apr,23.8
Sulawesi Utara,1980,May,24.93
Sulawesi Utara,1980,Jun,24.32
Sulawesi Utara,1980,Jul,24.02
Sulawesi Utara,1980,Aug,23.86
Sulawesi Utara,1980,Sep,23.93
Sulawesi Utara,1980,Oct,24.22
Sulawesi Utara,1980,Nov,24.14
Sulawesi Utara,1980,Dec,24.12
Sulawesi Utara,1981,Jan,24.05
Sulawesi Utara,1981,Feb,24.03
Sulawesi Utara,1981,Mar,24.34
Sulawesi Utara,1981,Apr,23.87
Sulawesi Utara,1981,May,24.64
Sulawesi Utara,1981,Jun,24.34
Sulawesi Utara,1981,Jul,24.09
Sulawesi Utara,1981,Aug,24.39
Sulawesi Utara,1981,Sep,23.99
Sulawesi Utara,1981,Oct,24.19
Sulawesi Utara,1981,Nov,24.25
Sulawesi Utara,1981,Dec,24.04
Sulawesi Utara,1982,Jan,24.32
Sulawesi Utara,1982,Feb,24.32
Sulawesi Utara,1982,Mar,24.54
Sulawesi Utara,1982,Apr,23.87
Sulawesi Utara,1982,May,24.8
Sulawesi Utara,1982,Jun,24.24
Sulawesi Utara,1982,Jul,24.18
Sulawesi Utara,1982,Aug,24.05
Sulawesi Utara,1982,Sep,23.88
Sulawesi Utara,1982,Oct,24.02
Sulawesi Utara,1982,Nov,24.37
Sulawesi Utara,1982,Dec,24.55
Sulawesi Utara,1983,Jan,24.37
Sulawesi Utara,1983,Feb,24.35
Sulawesi Utara,1983,Mar,25.02
Sulawesi Utara,1983,Apr,24.2
Sulawesi Utara,1983,May,24.94
Sulawesi Utara,1983,Jun,24.71
Sulawesi Utara,1983,Jul,23.97
Sulawesi Utara,1983,Aug,24.29
Sulawesi Utara,1983,Sep,23.91
Sulawesi Utara,1983,Oct,24.04
Sulawesi Utara,1983,Nov,23.87
Sulawesi Utara,1983,Dec,24.08
Sulawesi Utara,1984,Jan,24.35
Sulawesi Utara,1984,Feb,24.18
Sulawesi Utara,1984,Mar,24.48
Sulawesi Utara,1984,Apr,23.75
Sulawesi Utara,1984,May,24.69
Sulawesi Utara,1984,Jun,24.04
Sulawesi Utara,1984,Jul,24.06
Sulawesi Utara,1984,Aug,24.23
Sulawesi Utara,1984,Sep,23.66
Sulawesi Utara,1984,Oct,23.82
Sulawesi Utara,1984,Nov,24.04
Sulawesi Utara,1984,Dec,24.39
Sulawesi Utara,1985,Jan,24.25
Sulawesi Utara,1985,Feb,24.59
Sulawesi Utara,1985,Mar,24.88
Sulawesi Utara,1985,Apr,23.81
Sulawesi Utara,1985,May,24.76
Sulawesi Utara,1985,Jun,24.44
Sulawesi Utara,1985,Jul,23.78
Sulawesi Utara,1985,Aug,24.29
Sulawesi Utara,1985,Sep,23.79
Sulawesi Utara,1985,Oct,24.12
Sulawesi Utara,1985,Nov,24.3
Sulawesi Utara,1985,Dec,24.32
Sulawesi Utara,1986,Jan,24.28
Sulawesi Utara,1986,Feb,24.22
Sulawesi Utara,1986,Mar,24.49
Sulawesi Utara,1986,Apr,24.08
Sulawesi Utara,1986,May,25.13
Sulawesi Utara,1986,Jun,24.63
Sulawesi Utara,1986,Jul,24.24
Sulawesi Utara,1986,Aug,24.18
Sulawesi Utara,1986,Sep,24.14
Sulawesi Utara,1986,Oct,24.49
Sulawesi Utara,1986,Nov,24.15
Sulawesi Utara,1986,Dec,24.09
Sulawesi Utara,1987,Jan,24.38
Sulawesi Utara,1987,Feb,24.41
Sulawesi Utara,1987,Mar,24.9
Sulawesi Utara,1987,Apr,24.3
Sulawesi Utara,1987,May,25.46
Sulawesi Utara,1987,Jun,25.26
Sulawesi Utara,1987,Jul,24.43
Sulawesi Utara,1987,Aug,24.38
Sulawesi Utara,1987,Sep,24.51
Sulawesi Utara,1987,Oct,24.8
Sulawesi Utara,1987,Nov,24.49
Sulawesi Utara,1987,Dec,24.74
Sulawesi Utara,1988,Jan,25.01
Sulawesi Utara,1988,Feb,24.27
Sulawesi Utara,1988,Mar,25.15
Sulawesi Utara,1988,Apr,24.39
Sulawesi Utara,1988,May,25.13
Sulawesi Utara,1988,Jun,24.47
Sulawesi Utara,1988,Jul,24.25
Sulawesi Utara,1988,Aug,24.21
Sulawesi Utara,1988,Sep,24.02
Sulawesi Utara,1988,Oct,24.02
Sulawesi Utara,1988,Nov,24.05
Sulawesi Utara,1988,Dec,23.99
Sulawesi Utara,1989,Jan,24.5
Sulawesi Utara,1989,Feb,24.12
Sulawesi Utara,1989,Mar,24.37
Sulawesi Utara,1989,Apr,23.69
Sulawesi Utara,1989,May,24.53
Sulawesi Utara,1989,Jun,24.13
Sulawesi Utara,1989,Jul,24.43
Sulawesi Utara,1989,Aug,24.57
Sulawesi Utara,1989,Sep,24.23
Sulawesi Utara,1989,Oct,24.55
Sulawesi Utara,1989,Nov,24.27
Sulawesi Utara,1989,Dec,24.44
Sulawesi Utara,1990,Jan,24.69
Sulawesi Utara,1990,Feb,24.92
Sulawesi Utara,1990,Mar,24.85
Sulawesi Utara,1990,Apr,24.52
Sulawesi Utara,1990,May,24.94
Sulawesi Utara,1990,Jun,24.33
Sulawesi Utara,1990,Jul,24.67
Sulawesi Utara,1990,Aug,24.61
Sulawesi Utara,1990,Sep,24.31
Sulawesi Utara,1990,Oct,24.69
Sulawesi Utara,1990,Nov,23.76
Sulawesi Utara,1990,Dec,24.47
Sulawesi Utara,1991,Jan,24.69
Sulawesi Utara,1991,Feb,24.67
Sulawesi Utara,1991,Mar,24.85
Sulawesi Utara,1991,Apr,24.31
Sulawesi Utara,1991,May,24.71
Sulawesi Utara,1991,Jun,24.65
Sulawesi Utara,1991,Jul,24.54
Sulawesi Utara,1991,Aug,24.71
Sulawesi Utara,1991,Sep,24.3
Sulawesi Utara,1991,Oct,24.4
Sulawesi Utara,1991,Nov,24.24
Sulawesi Utara,1991,Dec,24.37
Sulawesi Utara,1992,Jan,24.36
Sulawesi Utara,1992,Feb,24.36
Sulawesi Utara,1992,Mar,24.95
Sulawesi Utara,1992,Apr,24.33
Sulawesi Utara,1992,May,25.11
Sulawesi Utara,1992,Jun,24.48
Sulawesi Utara,1992,Jul,24.29
Sulawesi Utara,1992,Aug,24.94
Sulawesi Utara,1992,Sep,24.54
Sulawesi Utara,1992,Oct,24.39
Sulawesi Utara,1992,Nov,24.16
Sulawesi Utara,1992,Dec,24.39
Sulawesi Utara,1993,Jan,24.47
Sulawesi Utara,1993,Feb,24.43
Sulawesi Utara,1993,Mar,24.7
Sulawesi Utara,1993,Apr,24.09
Sulawesi Utara,1993,May,24.88
Sulawesi Utara,1993,Jun,24.76
Sulawesi Utara,1993,Jul,24.45
Sulawesi Utara,1993,Aug,24.29
Sulawesi Utara,1993,Sep,24.09
Sulawesi Utara,1993,Oct,24.57
Sulawesi Utara,1993,Nov,24.63
Sulawesi Utara,1993,Dec,24.72
Sulawesi Utara,1994,Jan,24.69
Sulawesi Utara,1994,Feb,24.78
Sulawesi Utara,1994,Mar,24.77
Sulawesi Utara,1994,Apr,24.05
Sulawesi Utara,1994,May,24.88
Sulawesi Utara,1994,Jun,24.5
Sulawesi Utara,1994,Jul,24.45
Sulawesi Utara,1994,Aug,24.23
Sulawesi Utara,1994,Sep,24.03
Sulawesi Utara,1994,Oct,24.53
Sulawesi Utara,1994,Nov,24.55
Sulawesi Utara,1994,Dec,24.11
Sulawesi Utara,1995,Jan,24.63
Sulawesi Utara,1995,Feb,24.76
Sulawesi Utara,1995,Mar,24.75
Sulawesi Utara,1995,Apr,24.2
Sulawesi Utara,1995,May,25.23
Sulawesi Utara,1995,Jun,24.77
Sulawesi Utara,1995,Jul,24.18
Sulawesi Utara,1995,Aug,24.14
Sulawesi Utara,1995,Sep,24.01
Sulawesi Utara,1995,Oct,24.46
Sulawesi Utara,1995,Nov,24.37
Sulawesi Utara,1995,Dec,24.28
Sulawesi Utara,1996,Jan,24.18
Sulawesi Utara,1996,Feb,24.4
Sulawesi Utara,1996,Mar,24.6
Sulawesi Utara,1996,Apr,24.0
Sulawesi Utara,1996,May,24.83
Sulawesi Utara,1996,Jun,24.44
Sulawesi Utara,1996,Jul,24.17
Sulawesi Utara,1996,Aug,24.1
Sulawesi Utara,1996,Sep,23.92
Sulawesi Utara,1996,Oct,24.15
Sulawesi Utara,1996,Nov,24.06
Sulawesi Utara,1996,Dec,24.18
Sulawesi Utara,1997,Jan,23.9
Sulawesi Utara,1997,Feb,24.32
Sulawesi Utara,1997,Mar,24.37
Sulawesi Utara,1997,Apr,23.89
Sulawesi Utara,1997,May,24.82
Sulawesi Utara,1997,Jun,24.83
Sulawesi Utara,1997,Jul,24.51
Sulawesi Utara,1997,Aug,24.72
Sulawesi Utara,1997,Sep,24.28
Sulawesi Utara,1997,Oct,24.61
Sulawesi Utara,1997,Nov,24.74
Sulawesi Utara,1997,Dec,24.58
Sulawesi Utara,1998,Jan,24.33
Sulawesi Utara,1998,Feb,24.87
Sulawesi Utara,1998,Mar,24.8
Sulawesi Utara,1998,Apr,24.36
Sulawesi Utara,1998,May,25.34
Sulawesi Utara,1998,Jun,24.76
Sulawesi Utara,1998,Jul,24.37
Sulawesi Utara,1998,Aug,24.7
Sulawesi Utara,1998,Sep,24.3
Sulawesi Utara,1998,Oct,24.59
Sulawesi Utara,1998,Nov,24.38
Sulawesi Utara,1998,Dec,24.38
Sulawesi Utara,1999,Jan,24.21
Sulawesi Utara,1999,Feb,24.47
Sulawesi Utara,1999,Mar,24.61
Sulawesi Utara,1999,Apr,23.99
Sulawesi Utara,1999,May,24.81
Sulawesi Utara,1999,Jun,24.51
Sulawesi Utara,1999,Jul,24.46
Sulawesi Utara,1999,Aug,24.09
Sulawesi Utara,1999,Sep,24.29
Sulawesi Utara,1999,Oct,24.7
Sulawesi Utara,1999,Nov,24.27
