province_name,year,month,max_temp
Sullawesi Utara,1928,Sep,27.9
Sullawesi Utara,1928,Oct,28.16
Sullawesi Utara,1928,Nov,27.7
Sullawesi Utara,1928,Dec,27.77
Sullawesi Utara,1929,Jan,27.79
Sullawesi Utara,1929,Feb,27.97
Sullawesi Utara,1929,Mar,28.32
Sullawesi Utara,1929,Apr,27.44
Sullawesi Utara,1929,May,28.73
Sullawesi Utara,1929,Jun,28.22
Sullawesi Utara,1929,Jul,27.89
Sullawesi Utara,1929,Aug,28.17
Sullawesi Utara,1929,Sep,27.9
Sullawesi Utara,1929,Oct,28.16
Sullawesi Utara,1929,Nov,27.67
Sullawesi Utara,1929,Dec,27.75
Sullawesi Utara,1930,Jan,27.84
Sullawesi Utara,1930,Feb,27.97
Sullawesi Utara,1930,Mar,28.34
Sullawesi Utara,1930,Apr,27.45
Sullawesi Utara,1930,May,28.73
Sullawesi Utara,1930,Jun,28.21
Sullawesi Utara,1930,Jul,27.91
Sullawesi Utara,1930,Aug,28.18
Sullawesi Utara,1930,Sep,27.9
Sullawesi Utara,1930,Oct,28.19
Sullawesi Utara,1930,Nov,27.69
Sullawesi Utara,1930,Dec,27.77
Sullawesi Utara,1931,Jan,27.85
Sullawesi Utara,1931,Feb,27.99
Sullawesi Utara,1931,Mar,28.36
Sullawesi Utara,1931,Apr,27.48
Sullawesi Utara,1931,May,28.78
Sullawesi Utara,1931,Jun,28.24
Sullawesi Utara,1931,Jul,27.92
Sullawesi Utara,1931,Aug,28.19
Sullawesi Utara,1931,Sep,27.9
Sullawesi Utara,1931,Oct,28.16
Sullawesi Utara,1931,Nov,27.69
Sullawesi Utara,1931,Dec,27.77
Sullawesi Utara,1932,Jan,27.83
Sullawesi Utara,1932,Feb,27.96
Sullawesi Utara,1932,Mar,28.34
Sullawesi Utara,1932,Apr,27.46
Sullawesi Utara,1932,May,28.73
Sullawesi Utara,1932,Jun,28.21
Sullawesi Utara,1932,Jul,27.91
Sullawesi Utara,1932,Aug,28.19
Sullawesi Utara,1932,Sep,27.89
Sullawesi Utara,1932,Oct,28.18
Sullawesi Utara,1932,Nov,27.68
Sullawesi Utara,1932,Dec,27.77
Sullawesi Utara,1933,Jan,27.85
Sullawesi Utara,1933,Feb,27.99
Sullawesi Utara,1933,Mar,28.35
Sullawesi Utara,1933,Apr,27.47
Sullawesi Utara,1933,May,28.76
Sullawesi Utara,1933,Jun,28.21
Sullawesi Utara,1933,Jul,27.91
Sullawesi Utara,1933,Aug,28.19
Sullawesi Utara,1933,Sep,27.89
Sullawesi Utara,1933,Oct,28.14
Sullawesi Utara,1933,Nov,27.67
Sullawesi Utara,1933,Dec,27.77
Sullawesi Utara,1934,Jan,27.85
Sullawesi Utara,1934,Feb,27.95
Sullawesi Utara,1934,Mar,28.34
Sullawesi Utara,1934,Apr,27.45
Sullawesi Utara,1934,May,28.73
Sullawesi Utara,1934,Jun,28.21
Sullawesi Utara,1934,Jul,27.92
Sullawesi Utara,1934,Aug,28.18
Sullawesi Utara,1934,Sep,27.88
Sullawesi Utara,1934,Oct,28.17
Sullawesi Utara,1934,Nov,27.68
Sullawesi Utara,1934,Dec,27.74
Sullawesi Utara,1935,Jan,27.83
Sullawesi Utara,1935,Feb,27.98
Sullawesi Utara,1935,Mar,28.35
Sullawesi Utara,1935,Apr,27.46
Sullawesi Utara,1935,May,28.74
Sullawesi Utara,1935,Jun,28.21
Sullawesi Utara,1935,Jul,27.91
Sullawesi Utara,1935,Aug,28.2
Sullawesi Utara,1935,Sep,27.88
Sullawesi Utara,1935,Oct,28.17
Sullawesi Utara,1935,Nov,27.68
Sullawesi Utara,1935,Dec,27.76
Sullawesi Utara,1936,Jan,27.84
Sullawesi Utara,1936,Feb,28.0
Sullawesi Utara,1936,Mar,28.34
Sullawesi Utara,1936,Apr,27.45
Sullawesi Utara,1936,May,28.74
Sullawesi Utara,1936,Jun,28.21
Sullawesi Utara,1936,Jul,27.9
Sullawesi Utara,1936,Aug,28.17
Sullawesi Utara,1936,Sep,27.9
Sullawesi Utara,1936,Oct,28.17
Sullawesi Utara,1936,Nov,27.69
Sullawesi Utara,1936,Dec,27.8
Sullawesi Utara,1937,Jan,27.86
Sullawesi Utara,1937,Feb,28.0
Sullawesi Utara,1937,Mar,28.35
Sullawesi Utara,1937,Apr,27.46
Sullawesi Utara,1937,May,28.74
Sullawesi Utara,1937,Jun,28.23
Sullawesi Utara,1937,Jul,27.91
Sullawesi Utara,1937,Aug,28.18
Sullawesi Utara,1937,Sep,27.89
Sullawesi Utara,1937,Oct,28.15
Sullawesi Utara,1937,Nov,27.68
Sullawesi Utara,1937,Dec,27.79
Sullawesi Utara,1938,Jan,27.85
Sullawesi Utara,1938,Feb,27.98
Sullawesi Utara,1938,Mar,28.35
Sullawesi Utara,1938,Apr,27.44
Sullawesi Utara,1938,May,28.73
Sullawesi Utara,1938,Jun,28.19
Sullawesi Utara,1938,Jul,27.91
Sullawesi Utara,1938,Aug,28.21
Sullawesi Utara,1938,Sep,27.9
Sullawesi Utara,1938,Oct,28.16
Sullawesi Utara,1938,Nov,27.68
Sullawesi Utara,1938,Dec,27.76
Sullawesi Utara,1939,Jan,27.84
Sullawesi Utara,1939,Feb,27.96
Sullawesi Utara,1939,Mar,28.33
Sullawesi Utara,1939,Apr,27.46
Sullawesi Utara,1939,May,28.7
Sullawesi Utara,1939,Jun,28.22
Sullawesi Utara,1939,Jul,27.93
Sullawesi Utara,1939,Aug,28.2
Sullawesi Utara,1939,Sep,27.91
Sullawesi Utara,1939,Oct,28.17
Sullawesi Utara,1939,Nov,27.69
Sullawesi Utara,1939,Dec,27.75
Sullawesi Utara,1940,Jan,27.83
Sullawesi Utara,1940,Feb,27.95
Sullawesi Utara,1940,Mar,28.35
Sullawesi Utara,1940,Apr,27.47
Sullawesi Utara,1940,May,28.77
Sullawesi Utara,1940,Jun,28.23
Sullawesi Utara,1940,Jul,27.92
Sullawesi Utara,1940,Aug,28.18
Sullawesi Utara,1940,Sep,27.9
Sullawesi Utara,1940,Oct,28.17
Sullawesi Utara,1940,Nov,27.69
Sullawesi Utara,1940,Dec,27.78
Sullawesi Utara,1941,Jan,27.84
Sullawesi Utara,1941,Feb,27.97
Sullawesi Utara,1941,Mar,28.34
Sullawesi Utara,1941,Apr,27.46
Sullawesi Utara,1941,May,28.76
Sullawesi Utara,1941,Jun,28.22
Sullawesi Utara,1941,Jul,27.91
Sullawesi Utara,1941,Aug,28.18
Sullawesi Utara,1941,Sep,27.89
Sullawesi Utara,1941,Oct,28.17
Sullawesi Utara,1941,Nov,27.68
Sullawesi Utara,1941,Dec,27.77
Sullawesi Utara,1942,Jan,27.84
Sullawesi Utara,1942,Feb,27.98
Sullawesi Utara,1942,Mar,28.34
Sullawesi Utara,1942,Apr,27.45
Sullawesi Utara,1942,May,28.75
Sullawesi Utara,1942,Jun,28.22
Sullawesi Utara,1942,Jul,27.91
Sullawesi Utara,1942,Aug,28.18
Sullawesi Utara,1942,Sep,27.89
Sullawesi Utara,1942,Oct,28.17
Sullawesi Utara,1942,Nov,27.68
Sullawesi Utara,1942,Dec,27.77
Sullawesi Utara,1943,Jan,27.84
Sullawesi Utara,1943,Feb,27.98
Sullawesi Utara,1943,Mar,28.34
Sullawesi Utara,1943,Apr,27.45
Sullawesi Utara,1943,May,28.75
Sullawesi Utara,1943,Jun,28.2
Sullawesi Utara,1943,Jul,27.92
Sullawesi Utara,1943,Aug,28.18
Sullawesi Utara,1943,Sep,27.89
Sullawesi Utara,1943,Oct,28.16
Sullawesi Utara,1943,Nov,27.68
Sullawesi Utara,1943,Dec,27.77
Sullawesi Utara,1944,Jan,27.85
Sullawesi Utara,1944,Feb,27.98
Sullawesi Utara,1944,Mar,28.35
Sullawesi Utara,1944,Apr,27.47
Sullawesi Utara,1944,May,28.76
Sullawesi Utara,1944,Jun,28.22
Sullawesi Utara,1944,Jul,27.92
Sullawesi Utara,1944,Aug,28.19
Sullawesi Utara,1944,Sep,27.91
Sullawesi Utara,1944,Oct,28.18
Sullawesi Utara,1944,Nov,27.7
Sullawesi Utara,1944,Dec,27.78
Sullawesi Utara,1945,Jan,27.85
Sullawesi Utara,1945,Feb,27.98
Sullawesi Utara,1945,Mar,28.35
Sullawesi Utara,1945,Apr,27.47
Sullawesi Utara,1945,May,28.76
Sullawesi Utara,1945,Jun,28.22
Sullawesi Utara,1945,Jul,27.92
Sullawesi Utara,1945,Aug,28.19
Sullawesi Utara,1945,Sep,27.91
Sullawesi Utara,1945,Oct,28.18
Sullawesi Utara,1945,Nov,27.7
Sullawesi Utara,1945,Dec,27.78
Sullawesi Utara,1946,Jan,27.85
Sullawesi Utara,1946,Feb,27.98
Sullawesi Utara,1946,Mar,28.35
Sullawesi Utara,1946,Apr,27.47
Sullawesi Utara,1946,May,28.76
Sullawesi Utara,1946,Jun,28.22
Sullawesi Utara,1946,Jul,27.92
Sullawesi Utara,1946,Aug,28.19
Sullawesi Utara,1946,Sep,27.91
Sullawesi Utara,1946,Oct,28.18
Sullawesi Utara,1946,Nov,27.7
Sullawesi Utara,1946,Dec,27.78
Sullawesi Utara,1947,Jan,27.91
Sullawesi Utara,1947,Feb,27.99
Sullawesi Utara,1947,Mar,28.36
Sullawesi Utara,1947,Apr,27.49
Sullawesi Utara,1947,May,28.76
Sullawesi Utara,1947,Jun,28.26
Sullawesi Utara,1947,Jul,27.98
Sullawesi Utara,1947,Aug,28.24
Sullawesi Utara,1947,Sep,27.96
Sullawesi Utara,1947,Oct,28.19
Sullawesi Utara,1947,Nov,27.7
Sullawesi Utara,1947,Dec,27.79
Sullawesi Utara,1948,Jan,27.84
Sullawesi Utara,1948,Feb,27.97
Sullawesi Utara,1948,Mar,28.3
Sullawesi Utara,1948,Apr,27.47
Sullawesi Utara,1948,May,28.76
Sullawesi Utara,1948,Jun,28.22
Sullawesi Utara,1948,Jul,27.92
Sullawesi Utara,1948,Aug,28.18
Sullawesi Utara,1948,Sep,27.88
Sullawesi Utara,1948,Oct,28.17
Sullawesi Utara,1948,Nov,27.64
Sullawesi Utara,1948,Dec,27.77
Sullawesi Utara,1949,Jan,27.83
Sullawesi Utara,1949,Feb,27.98
Sullawesi Utara,1949,Mar,28.12
Sullawesi Utara,1949,Apr,27.11
Sullawesi Utara,1949,May,28.73
Sullawesi Utara,1949,Jun,27.97
Sullawesi Utara,1949,Jul,27.91
Sullawesi Utara,1949,Aug,28.18
Sullawesi Utara,1949,Sep,27.9
Sullawesi Utara,1949,Oct,28.16
Sullawesi Utara,1949,Nov,27.58
Sullawesi Utara,1949,Dec,27.77
Sullawesi Utara,1950,Jan,27.84
Sullawesi Utara,1950,Feb,27.78
Sullawesi Utara,1950,Mar,28.67
Sullawesi Utara,1950,Apr,27.44
Sullawesi Utara,1950,May,28.74
Sullawesi Utara,1950,Jun,28.49
Sullawesi Utara,1950,Jul,27.92
Sullawesi Utara,1950,Aug,28.18
Sullawesi Utara,1950,Sep,27.89
Sullawesi Utara,1950,Oct,28.16
Sullawesi Utara,1950,Nov,27.31
Sullawesi Utara,1950,Dec,27.31
Sullawesi Utara,1951,Jan,27.9
Sullawesi Utara,1951,Feb,27.9
Sullawesi Utara,1951,Mar,28.31
Sullawesi Utara,1951,Apr,27.39
Sullawesi Utara,1951,May,28.51
Sullawesi Utara,1951,Jun,28.16
Sullawesi Utara,1951,Jul,27.66
Sullawesi Utara,1951,Aug,28.02
Sullawesi Utara,1951,Sep,27.5
Sullawesi Utara,1951,Oct,28.42
Sullawesi Utara,1951,Nov,27.88
Sullawesi Utara,1951,Dec,27.52
Sullawesi Utara,1952,Jan,28.04
Sullawesi Utara,1952,Feb,28.2
Sullawesi Utara,1952,Mar,28.27
Sullawesi Utara,1952,Apr,27.58
Sullawesi Utara,1952,May,28.48
Sullawesi Utara,1952,Jun,27.84
Sullawesi Utara,1952,Jul,27.57
Sullawesi Utara,1952,Aug,27.7
Sullawesi Utara,1952,Sep,27.69
Sullawesi Utara,1952,Oct,28.03
Sullawesi Utara,1952,Nov,27.22
Sullawesi Utara,1952,Dec,27.36
Sullawesi Utara,1953,Jan,27.53
Sullawesi Utara,1953,Feb,27.77
Sullawesi Utara,1953,Mar,28.24
Sullawesi Utara,1953,Apr,27.38
Sullawesi Utara,1953,May,28.5
Sullawesi Utara,1953,Jun,28.16
Sullawesi Utara,1953,Jul,27.3
Sullawesi Utara,1953,Aug,27.54
Sullawesi Utara,1953,Sep,27.77
Sullawesi Utara,1953,Oct,28.23
Sullawesi Utara,1953,Nov,27.24
Sullawesi Utara,1953,Dec,27.34
Sullawesi Utara,1954,Jan,27.92
Sullawesi Utara,1954,Feb,28.08
Sullawesi Utara,1954,Mar,28.03
Sullawesi Utara,1954,Apr,27.38
Sullawesi Utara,1954,May,28.14
Sullawesi Utara,1954,Jun,27.97
Sullawesi Utara,1954,Jul,27.27
Sullawesi Utara,1954,Aug,27.71
Sullawesi Utara,1954,Sep,27.43
Sullawesi Utara,1954,Oct,27.93
Sullawesi Utara,1954,Nov,26.95
Sullawesi Utara,1954,Dec,27.14
Sullawesi Utara,1955,Jan,27.41
Sullawesi Utara,1955,Feb,27.7
Sullawesi Utara,1955,Mar,28.09
Sullawesi Utara,1955,Apr,27.24
Sullawesi Utara,1955,May,28.15
Sullawesi Utara,1955,Jun,27.72
Sullawesi Utara,1955,Jul,27.46
Sullawesi Utara,1955,Aug,27.91
Sullawesi Utara,1955,Sep,27.74
Sullawesi Utara,1955,Oct,27.86
Sullawesi Utara,1955,Nov,27.08
Sullawesi Utara,1955,Dec,27.14
Sullawesi Utara,1956,Jan,27.36
Sullawesi Utara,1956,Feb,27.92
Sullawesi Utara,1956,Mar,28.08
Sullawesi Utara,1956,Apr,26.96
Sullawesi Utara,1956,May,27.88
Sullawesi Utara,1956,Jun,28.06
Sullawesi Utara,1956,Jul,27.5
Sullawesi Utara,1956,Aug,27.52
Sullawesi Utara,1956,Sep,27.49
Sullawesi Utara,1956,Oct,27.78
Sullawesi Utara,1956,Nov,27.31
Sullawesi Utara,1956,Dec,26.91
Sullawesi Utara,1957,Jan,27.68
Sullawesi Utara,1957,Feb,27.84
Sullawesi Utara,1957,Mar,28.22
Sullawesi Utara,1957,Apr,27.28
Sullawesi Utara,1957,May,28.66
Sullawesi Utara,1957,Jun,28.29
Sullawesi Utara,1957,Jul,27.66
Sullawesi Utara,1957,Aug,27.79
Sullawesi Utara,1957,Sep,27.56
Sullawesi Utara,1957,Oct,28.22
Sullawesi Utara,1957,Nov,27.82
Sullawesi Utara,1957,Dec,27.89
Sullawesi Utara,1958,Jan,28.01
Sullawesi Utara,1958,Feb,28.3
Sullawesi Utara,1958,Mar,28.68
Sullawesi Utara,1958,Apr,27.47
Sullawesi Utara,1958,May,28.76
Sullawesi Utara,1958,Jun,28.34
Sullawesi Utara,1958,Jul,27.94
Sullawesi Utara,1958,Aug,28.04
Sullawesi Utara,1958,Sep,27.76
Sullawesi Utara,1958,Oct,27.79
Sullawesi Utara,1958,Nov,27.32
Sullawesi Utara,1958,Dec,27.41
Sullawesi Utara,1959,Jan,27.63
Sullawesi Utara,1959,Feb,27.92
Sullawesi Utara,1959,Mar,28.23
Sullawesi Utara,1959,Apr,27.45
Sullawesi Utara,1959,May,28.59
Sullawesi Utara,1959,Jun,28.09
Sullawesi Utara,1959,Jul,27.35
Sullawesi Utara,1959,Aug,27.56
Sullawesi Utara,1959,Sep,27.46
Sullawesi Utara,1959,Oct,28.07
Sullawesi Utara,1959,Nov,27.66
Sullawesi Utara,1959,Dec,27.69
Sullawesi Utara,1960,Jan,27.97
Sullawesi Utara,1960,Feb,27.83
Sullawesi Utara,1960,Mar,28.36
Sullawesi Utara,1960,Apr,27.44
Sullawesi Utara,1960,May,28.68
Sullawesi Utara,1960,Jun,28.05
Sullawesi Utara,1960,Jul,27.83
Sullawesi Utara,1960,Aug,28.22
Sullawesi Utara,1960,Sep,27.67
Sullawesi Utara,1960,Oct,28.1
Sullawesi Utara,1960,Nov,27.7
Sullawesi Utara,1960,Dec,27.73
Sullawesi Utara,1961,Jan,27.36
Sullawesi Utara,1961,Feb,28.15
Sullawesi Utara,1961,Mar,28.5
Sullawesi Utara,1961,Apr,27.7
Sullawesi Utara,1961,May,28.47
Sullawesi Utara,1961,Jun,28.12
Sullawesi Utara,1961,Jul,27.92
Sullawesi Utara,1961,Aug,27.94
Sullawesi Utara,1961,Sep,27.71
Sullawesi Utara,1961,Oct,27.93
Sullawesi Utara,1961,Nov,28.04
Sullawesi Utara,1961,Dec,27.88
Sullawesi Utara,1962,Jan,27.44
Sullawesi Utara,1962,Feb,27.66
Sullawesi Utara,1962,Mar,28.13
Sullawesi Utara,1962,Apr,27.41
Sullawesi Utara,1962,May,28.64
Sullawesi Utara,1962,Jun,28.37
Sullawesi Utara,1962,Jul,27.93
Sullawesi Utara,1962,Aug,27.79
Sullawesi Utara,1962,Sep,27.71
Sullawesi Utara,1962,Oct,28.47
Sullawesi Utara,1962,Nov,27.83
Sullawesi Utara,1962,Dec,27.65
Sullawesi Utara,1963,Jan,27.27
Sullawesi Utara,1963,Feb,27.69
Sullawesi Utara,1963,Mar,27.95
Sullawesi Utara,1963,Apr,27.42
Sullawesi Utara,1963,May,28.75
Sullawesi Utara,1963,Jun,28.5
Sullawesi Utara,1963,Jul,28.0
Sullawesi Utara,1963,Aug,27.68
Sullawesi Utara,1963,Sep,27.8
Sullawesi Utara,1963,Oct,28.04
Sullawesi Utara,1963,Nov,28.06
Sullawesi Utara,1963,Dec,27.97
Sullawesi Utara,1964,Jan,28.1
Sullawesi Utara,1964,Feb,27.96
Sullawesi Utara,1964,Mar,28.22
Sullawesi Utara,1964,Apr,27.46
Sullawesi Utara,1964,May,28.37
Sullawesi Utara,1964,Jun,27.98
Sullawesi Utara,1964,Jul,27.45
Sullawesi Utara,1964,Aug,27.94
Sullawesi Utara,1964,Sep,27.82
Sullawesi Utara,1964,Oct,27.75
Sullawesi Utara,1964,Nov,27.0
Sullawesi Utara,1964,Dec,27.19
Sullawesi Utara,1965,Jan,27.3
Sullawesi Utara,1965,Feb,27.9
Sullawesi Utara,1965,Mar,27.95
Sullawesi Utara,1965,Apr,27.35
Sullawesi Utara,1965,May,28.47
Sullawesi Utara,1965,Jun,27.91
Sullawesi Utara,1965,Jul,27.39
Sullawesi Utara,1965,Aug,27.7
Sullawesi Utara,1965,Sep,27.78
Sullawesi Utara,1965,Oct,28.29
Sullawesi Utara,1965,Nov,27.78
Sullawesi Utara,1965,Dec,27.84
Sullawesi Utara,1966,Jan,27.94
Sullawesi Utara,1966,Feb,28.15
Sullawesi Utara,1966,Mar,28.21
Sullawesi Utara,1966,Apr,27.71
Sullawesi Utara,1966,May,28.54
Sullawesi Utara,1966,Jun,28.14
Sullawesi Utara,1966,Jul,27.41
Sullawesi Utara,1966,Aug,27.91
Sullawesi Utara,1966,Sep,27.96
Sullawesi Utara,1966,Oct,28.0
Sullawesi Utara,1966,Nov,27.59
Sullawesi Utara,1966,Dec,27.74
Sullawesi Utara,1967,Jan,27.52
Sullawesi Utara,1967,Feb,27.95
Sullawesi Utara,1967,Mar,28.09
Sullawesi Utara,1967,Apr,26.9
Sullawesi Utara,1967,May,28.32
Sullawesi Utara,1967,Jun,28.13
Sullawesi Utara,1967,Jul,27.65
Sullawesi Utara,1967,Aug,27.93
Sullawesi Utara,1967,Sep,27.5
Sullawesi Utara,1967,Oct,27.73
Sullawesi Utara,1967,Nov,27.43
Sullawesi Utara,1967,Dec,27.65
Sullawesi Utara,1968,Jan,27.36
Sullawesi Utara,1968,Feb,27.5
Sullawesi Utara,1968,Mar,28.44
Sullawesi Utara,1968,Apr,27.36
Sullawesi Utara,1968,May,28.48
Sullawesi Utara,1968,Jun,28.39
Sullawesi Utara,1968,Jul,28.12
Sullawesi Utara,1968,Aug,27.88
Sullawesi Utara,1968,Sep,27.71
Sullawesi Utara,1968,Oct,27.98
Sullawesi Utara,1968,Nov,27.39
Sullawesi Utara,1968,Dec,27.59
Sullawesi Utara,1969,Jan,27.76
Sullawesi Utara,1969,Feb,28.06
Sullawesi Utara,1969,Mar,28.46
Sullawesi Utara,1969,Apr,27.57
Sullawesi Utara,1969,May,29.02
Sullawesi Utara,1969,Jun,28.01
Sullawesi Utara,1969,Jul,27.63
Sullawesi Utara,1969,Aug,27.87
Sullawesi Utara,1969,Sep,27.75
Sullawesi Utara,1969,Oct,28.19
Sullawesi Utara,1969,Nov,27.44
Sullawesi Utara,1969,Dec,27.58
Sullawesi Utara,1970,Jan,28.0
Sullawesi Utara,1970,Feb,27.9
Sullawesi Utara,1970,Mar,28.33
Sullawesi Utara,1970,Apr,27.6
Sullawesi Utara,1970,May,28.49
Sullawesi Utara,1970,Jun,27.91
Sullawesi Utara,1970,Jul,27.66
Sullawesi Utara,1970,Aug,27.82
Sullawesi Utara,1970,Sep,27.76
Sullawesi Utara,1970,Oct,27.94
Sullawesi Utara,1970,Nov,27.38
Sullawesi Utara,1970,Dec,27.33
Sullawesi Utara,1971,Jan,27.28
Sullawesi Utara,1971,Feb,27.58
Sullawesi Utara,1971,Mar,28.03
Sullawesi Utara,1971,Apr,26.94
Sullawesi Utara,1971,May,28.34
Sullawesi Utara,1971,Jun,27.7
Sullawesi Utara,1971,Jul,27.54
Sullawesi Utara,1971,Aug,28.03
Sullawesi Utara,1971,Sep,27.87
Sullawesi Utara,1971,Oct,27.79
Sullawesi Utara,1971,Nov,27.08
Sullawesi Utara,1971,Dec,27.42
Sullawesi Utara,1972,Jan,27.42
Sullawesi Utara,1972,Feb,27.86
Sullawesi Utara,1972,Mar,27.49
Sullawesi Utara,1972,Apr,27.06
Sullawesi Utara,1972,May,28.29
Sullawesi Utara,1972,Jun,27.75
Sullawesi Utara,1972,Jul,27.93
Sullawesi Utara,1972,Aug,27.8
Sullawesi Utara,1972,Sep,27.6
Sullawesi Utara,1972,Oct,28.15
Sullawesi Utara,1972,Nov,27.9
Sullawesi Utara,1972,Dec,28.1
Sullawesi Utara,1973,Jan,28.08
Sullawesi Utara,1973,Feb,28.36
Sullawesi Utara,1973,Mar,28.41
Sullawesi Utara,1973,Apr,27.46
Sullawesi Utara,1973,May,28.58
Sullawesi Utara,1973,Jun,28.39
Sullawesi Utara,1973,Jul,27.83
Sullawesi Utara,1973,Aug,27.87
Sullawesi Utara,1973,Sep,27.65
Sullawesi Utara,1973,Oct,28.09
Sullawesi Utara,1973,Nov,27.14
Sullawesi Utara,1973,Dec,27.46
Sullawesi Utara,1974,Jan,27.31
Sullawesi Utara,1974,Feb,27.64
Sullawesi Utara,1974,Mar,28.22
Sullawesi Utara,1974,Apr,27.07
Sullawesi Utara,1974,May,28.48
Sullawesi Utara,1974,Jun,27.89
Sullawesi Utara,1974,Jul,27.73
Sullawesi Utara,1974,Aug,28.35
Sullawesi Utara,1974,Sep,28.18
Sullawesi Utara,1974,Oct,27.89
Sullawesi Utara,1974,Nov,27.47
Sullawesi Utara,1974,Dec,27.45
Sullawesi Utara,1975,Jan,27.85
Sullawesi Utara,1975,Feb,28.08
Sullawesi Utara,1975,Mar,27.94
Sullawesi Utara,1975,Apr,27.45
Sullawesi Utara,1975,May,28.7
Sullawesi Utara,1975,Jun,28.05
Sullawesi Utara,1975,Jul,27.82
Sullawesi Utara,1975,Aug,28.41
Sullawesi Utara,1975,Sep,27.66
Sullawesi Utara,1975,Oct,28.03
Sullawesi Utara,1975,Nov,27.45
Sullawesi Utara,1975,Dec,27.3
Sullawesi Utara,1976,Jan,27.64
Sullawesi Utara,1976,Feb,27.77
Sullawesi Utara,1976,Mar,28.16
Sullawesi Utara,1976,Apr,27.32
Sullawesi Utara,1976,May,28.53
Sullawesi Utara,1976,Jun,27.91
Sullawesi Utara,1976,Jul,27.65
Sullawesi Utara,1976,Aug,28.0
Sullawesi Utara,1976,Sep,27.79
Sullawesi Utara,1976,Oct,28.28
Sullawesi Utara,1976,Nov,27.52
Sullawesi Utara,1976,Dec,27.78
Sullawesi Utara,1977,Jan,28.16
Sullawesi Utara,1977,Feb,27.81
Sullawesi Utara,1977,Mar,28.12
Sullawesi Utara,1977,Apr,27.42
Sullawesi Utara,1977,May,29.03
Sullawesi Utara,1977,Jun,27.84
Sullawesi Utara,1977,Jul,27.67
Sullawesi Utara,1977,Aug,27.92
Sullawesi Utara,1977,Sep,27.75
Sullawesi Utara,1977,Oct,28.04
Sullawesi Utara,1977,Nov,27.58
Sullawesi Utara,1977,Dec,27.79
Sullawesi Utara,1978,Jan,27.88
Sullawesi Utara,1978,Feb,27.97
Sullawesi Utara,1978,Mar,28.72
Sullawesi Utara,1978,Apr,27.36
Sullawesi Utara,1978,May,28.79
Sullawesi Utara,1978,Jun,28.18
Sullawesi Utara,1978,Jul,27.96
Sullawesi Utara,1978,Aug,28.24
Sullawesi Utara,1978,Sep,27.9
Sullawesi Utara,1978,Oct,28.19
Sullawesi Utara,1978,Nov,27.54
Sullawesi Utara,1978,Dec,27.83
Sullawesi Utara,1979,Jan,28.25
Sullawesi Utara,1979,Feb,28.5
Sullawesi Utara,1979,Mar,27.84
Sullawesi Utara,1979,Apr,27.61
Sullawesi Utara,1979,May,28.8
Sullawesi Utara,1979,Jun,28.49
Sullawesi Utara,1979,Jul,27.92
Sullawesi Utara,1979,Aug,28.56
Sullawesi Utara,1979,Sep,28.23
Sullawesi Utara,1979,Oct,28.36
Sullawesi Utara,1979,Nov,27.98
Sullawesi Utara,1979,Dec,27.26
Sullawesi Utara,1980,Jan,27.99
Sullawesi Utara,1980,Feb,27.87
Sullawesi Utara,1980,Mar,28.49
Sullawesi Utara,1980,Apr,27.45
Sullawesi Utara,1980,May,28.98
Sullawesi Utara,1980,Jun,28.3
Sullawesi Utara,1980,Jul,27.98
Sullawesi Utara,1980,Aug,28.04
Sullawesi Utara,1980,Sep,28.03
Sullawesi Utara,1980,Oct,28.28
Sullawesi Utara,1980,Nov,27.86
Sullawesi Utara,1980,Dec,27.85
Sullawesi Utara,1981,Jan,27.8
Sullawesi Utara,1981,Feb,27.88
Sullawesi Utara,1981,Mar,28.44
Sullawesi Utara,1981,Apr,27.57
Sullawesi Utara,1981,May,28.92
Sullawesi Utara,1981,Jun,28.37
Sullawesi Utara,1981,Jul,28.06
Sullawesi Utara,1981,Aug,28.72
Sullawesi Utara,1981,Sep,28.08
Sullawesi Utara,1981,Oct,28.35
Sullawesi Utara,1981,Nov,27.95
Sullawesi Utara,1981,Dec,27.73
Sullawesi Utara,1982,Jan,28.08
Sullawesi Utara,1982,Feb,28.16
Sullawesi Utara,1982,Mar,28.47
Sullawesi Utara,1982,Apr,27.56
Sullawesi Utara,1982,May,29.01
Sullawesi Utara,1982,Jun,28.21
Sullawesi Utara,1982,Jul,28.14
Sullawesi Utara,1982,Aug,28.11
Sullawesi Utara,1982,Sep,27.92
Sullawesi Utara,1982,Oct,28.24
Sullawesi Utara,1982,Nov,28.34
Sullawesi Utara,1982,Dec,28.45
Sullawesi Utara,1983,Jan,28.34
Sullawesi Utara,1983,Feb,28.22
Sullawesi Utara,1983,Mar,29.33
Sullawesi Utara,1983,Apr,28.25
Sullawesi Utara,1983,May,29.07
Sullawesi Utara,1983,Jun,28.85
Sullawesi Utara,1983,Jul,27.96
Sullawesi Utara,1983,Aug,28.43
Sullawesi Utara,1983,Sep,28.17
Sullawesi Utara,1983,Oct,28.19
Sullawesi Utara,1983,Nov,27.8
Sullawesi Utara,1983,Dec,27.77
Sullawesi Utara,1984,Jan,27.96
Sullawesi Utara,1984,Feb,27.9
Sullawesi Utara,1984,Mar,28.41
Sullawesi Utara,1984,Apr,27.26
Sullawesi Utara,1984,May,28.82
Sullawesi Utara,1984,Jun,28.19
Sullawesi Utara,1984,Jul,28.13
