province_name,year,month,precipitation
Maluku,1982,Nov,97.02
Maluku,1982,Dec,177.16
Maluku,1983,Jan,157.24
Maluku,1983,Feb,240.04
Maluku,1983,Mar,198.86
Maluku,1983,Apr,234.92
Maluku,1983,May,428.98
Maluku,1983,Jun,274.04
Maluku,1983,Jul,239.67
Maluku,1983,Aug,182.77
Maluku,1983,Sep,105.51
Maluku,1983,Oct,151.6
Maluku,1983,Nov,122.86
Maluku,1983,Dec,189.63
Maluku,1984,Jan,255.41
Maluku,1984,Feb,234.41
Maluku,1984,Mar,265.46
Maluku,1984,Apr,225.57
Maluku,1984,May,315.44
Maluku,1984,Jun,218.44
Maluku,1984,Jul,318.82
Maluku,1984,Aug,302.01
Maluku,1984,Sep,156.79
Maluku,1984,Oct,69.2
Maluku,1984,Nov,104.99
Maluku,1984,Dec,296.46
Maluku,1985,Jan,205.37
Maluku,1985,Feb,260.58
Maluku,1985,Mar,200.59
Maluku,1985,Apr,190.38
Maluku,1985,May,310.41
Maluku,1985,Jun,333.18
Maluku,1985,Jul,172.3
Maluku,1985,Aug,158.65
Maluku,1985,Sep,174.86
Maluku,1985,Oct,208.24
Maluku,1985,Nov,152.93
Maluku,1985,Dec,202.06
Maluku,1986,Jan,308.77
Maluku,1986,Feb,266.45
Maluku,1986,Mar,197.47
Maluku,1986,Apr,164.36
Maluku,1986,May,195.55
Maluku,1986,Jun,261.4
Maluku,1986,Jul,202.03
Maluku,1986,Aug,327.57
Maluku,1986,Sep,46.32
Maluku,1986,Oct,129.97
Maluku,1986,Nov,156.02
Maluku,1986,Dec,87.9
Maluku,1987,Jan,307.94
Maluku,1987,Feb,212.64
Maluku,1987,Mar,225.68
Maluku,1987,Apr,145.51
Maluku,1987,May,208.85
Maluku,1987,Jun,179.77
Maluku,1987,Jul,216.63
Maluku,1987,Aug,132.35
Maluku,1987,Sep,112.27
Maluku,1987,Oct,39.68
Maluku,1987,Nov,186.45
Maluku,1987,Dec,215.69
Maluku,1988,Jan,258.07
Maluku,1988,Feb,248.27
Maluku,1988,Mar,233.15
Maluku,1988,Apr,164.14
Maluku,1988,May,165.9
Maluku,1988,Jun,220.95
Maluku,1988,Jul,334.04
Maluku,1988,Aug,224.01
Maluku,1988,Sep,183.75
Maluku,1988,Oct,176.46
Maluku,1988,Nov,161.32
Maluku,1988,Dec,260.25
Maluku,1989,Jan,238.95
Maluku,1989,Feb,191.67
Maluku,1989,Mar,189.67
Maluku,1989,Apr,226.91
Maluku,1989,May,200.77
Maluku,1989,Jun,272.2
Maluku,1989,Jul,289.88
Maluku,1989,Aug,320.15
Maluku,1989,Sep,160.22
Maluku,1989,Oct,174.2
Maluku,1989,Nov,105.3
Maluku,1989,Dec,218.3
Maluku,1990,Jan,285.81
Maluku,1990,Feb,107.46
Maluku,1990,Mar,195.51
Maluku,1990,Apr,146.9
Maluku,1990,May,183.48
Maluku,1990,Jun,250.27
Maluku,1990,Jul,354.1
Maluku,1990,Aug,97.46
Maluku,1990,Sep,74.07
Maluku,1990,Oct,76.65
Maluku,1990,Nov,59.62
Maluku,1990,Dec,152.81
Maluku,1991,Jan,192.79
Maluku,1991,Feb,149.62
Maluku,1991,Mar,190.38
Maluku,1991,Apr,176.13
Maluku,1991,May,83.98
Maluku,1991,Jun,194.91
Maluku,1991,Jul,127.31
Maluku,1991,Aug,94.09
Maluku,1991,Sep,29.22
Maluku,1991,Oct,63.54
Maluku,1991,Nov,75.29
Maluku,1991,Dec,145.34
Maluku,1992,Jan,157.8
Maluku,1992,Feb,174.15
Maluku,1992,Mar,160.37
Maluku,1992,Apr,184.08
Maluku,1992,May,163.5
Maluku,1992,Jun,190.74
Maluku,1992,Jul,165.21
Maluku,1992,Aug,76.48
Maluku,1992,Sep,66.98
Maluku,1992,Oct,73.0
Maluku,1992,Nov,50.03
Maluku,1992,Dec,246.66
Maluku,1993,Jan,284.14
Maluku,1993,Feb,149.48
Maluku,1993,Mar,139.24
Maluku,1993,Apr,185.62
Maluku,1993,May,132.13
Maluku,1993,Jun,205.38
Maluku,1993,Jul,182.36
Maluku,1993,Aug,133.36
Maluku,1993,Sep,111.68
Maluku,1993,Oct,47.34
Maluku,1993,Nov,133.81
Maluku,1993,Dec,231.29
Maluku,1994,Jan,219.69
Maluku,1994,Feb,188.41
Maluku,1994,Mar,203.59
Maluku,1994,Apr,192.55
Maluku,1994,May,218.09
Maluku,1994,Jun,196.2
Maluku,1994,Jul,61.04
Maluku,1994,Aug,88.2
Maluku,1994,Sep,23.46
Maluku,1994,Oct,67.38
Maluku,1994,Nov,53.95
Maluku,1994,Dec,225.5
Maluku,1995,Jan,269.66
Maluku,1995,Feb,183.11
Maluku,1995,Mar,254.67
Maluku,1995,Apr,189.96
Maluku,1995,May,269.33
Maluku,1995,Jun,237.71
Maluku,1995,Jul,206.45
Maluku,1995,Aug,184.96
Maluku,1995,Sep,130.84
Maluku,1995,Oct,154.8
Maluku,1995,Nov,163.51
Maluku,1995,Dec,269.11
Maluku,1996,Jan,246.91
Maluku,1996,Feb,243.69
Maluku,1996,Mar,184.63
Maluku,1996,Apr,217.21
Maluku,1996,May,255.77
Maluku,1996,Jun,214.42
Maluku,1996,Jul,206.97
Maluku,1996,Aug,231.43
Maluku,1996,Sep,123.4
Maluku,1996,Oct,176.51
Maluku,1996,Nov,146.87
Maluku,1996,Dec,260.58
Maluku,1997,Jan,207.48
Maluku,1997,Feb,305.59
Maluku,1997,Mar,147.76
Maluku,1997,Apr,169.35
Maluku,1997,May,165.06
Maluku,1997,Jun,189.24
Maluku,1997,Jul,218.13
Maluku,1997,Aug,131.89
Maluku,1997,Sep,109.71
Maluku,1997,Oct,26.91
Maluku,1997,Nov,105.6
Maluku,1997,Dec,233.22
Maluku,1998,Jan,169.7
Maluku,1998,Feb,247.83
Maluku,1998,Mar,254.59
Maluku,1998,Apr,252.96
Maluku,1998,May,353.63
Maluku,1998,Jun,278.13
Maluku,1998,Jul,254.93
Maluku,1998,Aug,229.14
Maluku,1998,Sep,172.63
Maluku,1998,Oct,212.58
Maluku,1998,Nov,211.23
Maluku,1998,Dec,272.75
Maluku,1999,Jan,265.11
Maluku,1999,Feb,245.89
Maluku,1999,Mar,257.43
Maluku,1999,Apr,233.47
Maluku,1999,May,255.16
Maluku,1999,Jun,310.46
Maluku,1999,Jul,387.63
Maluku,1999,Aug,198.25
Maluku,1999,Sep,134.46
Maluku,1999,Oct,167.49
Maluku,1999,Nov,172.78
Maluku,1999,Dec,273.17
Maluku,2000,Jan,217.07
Maluku,2000,Feb,222.76
Maluku,2000,Mar,252.21
Maluku,2000,Apr,244.0
Maluku,2000,May,384.74
Maluku,2000,Jun,314.58
Maluku,2000,Jul,231.75
Maluku,2000,Aug,170.7
Maluku,2000,Sep,178.58
Maluku,2000,Oct,170.24
Maluku,2000,Nov,170.48
Maluku,2000,Dec,230.19
Maluku,2001,Jan,246.72
Maluku,2001,Feb,225.32
Maluku,2001,Mar,248.56
Maluku,2001,Apr,201.55
Maluku,2001,May,286.16
Maluku,2001,Jun,257.16
Maluku,2001,Jul,216.86
Maluku,2001,Aug,180.67
Maluku,2001,Sep,149.69
Maluku,2001,Oct,112.68
Maluku,2001,Nov,139.65
Maluku,2001,Dec,230.28
Maluku,2002,Jan,231.65
Maluku,2002,Feb,213.93
Maluku,2002,Mar,228.46
Maluku,2002,Apr,202.54
Maluku,2002,May,230.81
Maluku,2002,Jun,239.54
Maluku,2002,Jul,220.32
Maluku,2002,Aug,171.1
Maluku,2002,Sep,142.6
Maluku,2002,Oct,108.1
Maluku,2002,Nov,123.5
Maluku,2002,Dec,226.55
Maluku,2003,Jan,246.57
Maluku,2003,Feb,214.48
Maluku,2003,Mar,257.82
Maluku,2003,Apr,202.34
Maluku,2003,May,243.19
Maluku,2003,Jun,239.54
Maluku,2003,Jul,233.29
Maluku,2003,Aug,169.19
Maluku,2003,Sep,142.6
Maluku,2003,Oct,101.19
Maluku,2003,Nov,122.26
Maluku,2003,Dec,226.56
Maluku,2004,Jan,245.91
Maluku,2004,Feb,213.65
Maluku,2004,Mar,226.95
Maluku,2004,Apr,204.49
Maluku,2004,May,243.87
Maluku,2004,Jun,233.54
Maluku,2004,Jul,233.29
Maluku,2004,Aug,171.1
Maluku,2004,Sep,136.68
Maluku,2004,Oct,108.1
Maluku,2004,Nov,139.65
Maluku,2004,Dec,226.55
Maluku,2005,Jan,246.39
Maluku,2005,Feb,212.86
Maluku,2005,Mar,231.03
Maluku,2005,Apr,224.72
Maluku,2005,May,203.3
Maluku,2005,Jun,239.54
Maluku,2005,Jul,233.29
Maluku,2005,Aug,152.22
Maluku,2005,Sep,136.68
Maluku,2005,Oct,102.64
Maluku,2005,Nov,142.51
Maluku,2005,Dec,217.27
Maluku,2006,Jan,247.27
Maluku,2006,Feb,213.9
Maluku,2006,Mar,243.3
Maluku,2006,Apr,228.64
Maluku,2006,May,257.81
Maluku,2006,Jun,234.72
Maluku,2006,Jul,228.63
Maluku,2006,Aug,179.15
Maluku,2006,Sep,142.6
Maluku,2006,Oct,75.57
Maluku,2006,Nov,121.44
Maluku,2006,Dec,189.81
Maluku,2007,Jan,236.49
Maluku,2007,Feb,205.79
Maluku,2007,Mar,292.13
Maluku,2007,Apr,228.0
Maluku,2007,May,186.22
Maluku,2007,Jun,260.39
Maluku,2007,Jul,233.29
Maluku,2007,Aug,168.39
Maluku,2007,Sep,137.54
Maluku,2007,Oct,137.44
Maluku,2007,Nov,129.36
Maluku,2007,Dec,217.4
Maluku,2008,Jan,177.81
Maluku,2008,Feb,209.3
Maluku,2008,Mar,257.91
Maluku,2008,Apr,175.19
Maluku,2008,May,202.68
Maluku,2008,Jun,232.2
Maluku,2008,Jul,202.41
Maluku,2008,Aug,198.11
Maluku,2008,Sep,209.15
Maluku,2008,Oct,171.14
Maluku,2008,Nov,135.14
Maluku,2008,Dec,269.16
Maluku,2009,Jan,217.79
Maluku,2009,Feb,191.66
Maluku,2009,Mar,250.1
Maluku,2009,Apr,288.91
Maluku,2009,May,226.19
Maluku,2009,Jun,268.52
Maluku,2009,Jul,234.03
Maluku,2009,Aug,230.79
Maluku,2009,Sep,113.75
Maluku,2009,Oct,79.24
Maluku,2009,Nov,104.62
Maluku,2009,Dec,225.37
Maluku,2010,Jan,260.31
Maluku,2010,Feb,184.9
Maluku,2010,Mar,225.27
Maluku,2010,Apr,226.92
Maluku,2010,May,280.75
Maluku,2010,Jun,321.7
Maluku,2010,Jul,315.45
Maluku,2010,Aug,194.41
Maluku,2010,Sep,241.66
Maluku,2010,Oct,189.27
Maluku,2010,Nov,198.48
Maluku,2010,Dec,247.85
Maluku,2011,Jan,272.59
Maluku,2011,Feb,212.87
Maluku,2011,Mar,293.57
Maluku,2011,Apr,247.67
Maluku,2011,May,303.35
Maluku,2011,Jun,253.44
Maluku,2011,Jul,221.06
Maluku,2011,Aug,157.96
Maluku,2011,Sep,133.6
Maluku,2011,Oct,133.7
Maluku,2011,Nov,145.83
Maluku,2011,Dec,272.77
Maluku,2012,Jan,202.72
Maluku,2012,Feb,198.13
Maluku,2012,Mar,331.84
Maluku,2012,Apr,173.49
Maluku,2012,May,349.53
Maluku,2012,Jun,203.98
Maluku,2012,Jul,239.0
Maluku,2012,Aug,166.57
Maluku,2012,Sep,172.56
Maluku,2012,Oct,116.16
Maluku,2012,Nov,120.61
Maluku,2012,Dec,172.31
Maluku,2013,Jan,245.01
Maluku,2013,Feb,177.32
Maluku,2013,Mar,266.51
Maluku,2013,Apr,188.06
Maluku,2013,May,286.88
Maluku,2013,Jun,271.79
Maluku,2013,Jul,228.48
Maluku,2013,Aug,171.45
Maluku,2013,Sep,143.49
Maluku,2013,Oct,97.15
Maluku,2013,Nov,146.65
Maluku,2013,Dec,250.72
Maluku,2014,Jan,243.52
Maluku,2014,Feb,224.88
Maluku,2014,Mar,229.53
Maluku,2014,Apr,210.25
Maluku,2014,May,248.96
Maluku,2014,Jun,272.95
Maluku,2014,Jul,206.51
Maluku,2014,Aug,163.47
Maluku,2014,Sep,130.62
Maluku,2014,Oct,103.22
Maluku,2014,Nov,118.97
Maluku,2014,Dec,212.6
Maluku,2015,Jan,268.38
Maluku,2015,Feb,206.22
Maluku,2015,Mar,193.84
Maluku,2015,Apr,227.85
Maluku,2015,May,237.12
Maluku,2015,Jun,244.24
Maluku,2015,Jul,208.84
Maluku,2015,Aug,166.87
Maluku,2015,Sep,120.59
Maluku,2015,Oct,79.8
Maluku,2015,Nov,120.61
Maluku,2015,Dec,225.3
Maluku,2016,Jan,179.55
Maluku,2016,Feb,232.22
Maluku,2016,Mar,202.41
Maluku,2016,Apr,214.79
Maluku,2016,May,244.11
Maluku,2016,Jun,249.34
Maluku,2016,Jul,318.51
Maluku,2016,Aug,188.12
Maluku,2016,Sep,183.11
Maluku,2016,Oct,108.67
Maluku,2016,Nov,120.1
Maluku,2016,Dec,267.52
Maluku,2017,Jan,239.76
Maluku,2017,Feb,185.22
Maluku,2017,Mar,243.86
Maluku,2017,Apr,202.67
Maluku,2017,May,259.03
Maluku,2017,Jun,291.85
Maluku,2017,Jul,342.15
Maluku,2017,Aug,170.67
Maluku,2017,Sep,142.6
Maluku,2017,Oct,158.81
Maluku,2017,Nov,146.57
Maluku,2017,Dec,226.54
Maluku,2018,Jan,246.84
Maluku,2018,Feb,212.24
Maluku,2018,Mar,218.74
Maluku,2018,Apr,202.15
Maluku,2018,May,244.11
Maluku,2018,Jun,229.29
Maluku,2018,Jul,227.0
Maluku,2018,Aug,165.36
Maluku,2018,Sep,137.54
Maluku,2018,Oct,71.51
Maluku,2018,Nov,139.21
Maluku,2018,Dec,235.05
Maluku,2019,Jan,260.53
Maluku,2019,Feb,184.38
Maluku,2019,Mar,245.4
Maluku,2019,Apr,224.64
Maluku,2019,May,345.39
Maluku,2019,Jun,226.91
Maluku,2019,Jul,224.77
Maluku,2019,Aug,172.33
Maluku,2019,Sep,151.43
Maluku,2019,Oct,135.29
Maluku,2019,Nov,120.61
Maluku,2019,Dec,197.76
Maluku,2020,Jan,245.75
Maluku,2020,Feb,208.79
Maluku,2020,Mar,229.16
Maluku,2020,Apr,202.15
Maluku,2020,May,268.8
Maluku,2020,Jun,239.54
Maluku,2020,Jul,233.29
Maluku,2020,Aug,171.25
Maluku,2020,Sep,142.6
Maluku,2020,Oct,108.11
Maluku,2020,Nov,139.65
Maluku,2020,Dec,226.55
Maluku,2021,Jan,245.64
Maluku,2021,Feb,212.12
Maluku,2021,Mar,242.88
Maluku,2021,Apr,202.15
Maluku,2021,May,243.29
Maluku,2021,Jun,239.54
Maluku,2021,Jul,234.57
Maluku,2021,Aug,171.11
Maluku,2021,Sep,142.61
Maluku,2021,Oct,160.95
Maluku,2021,Nov,139.65
Maluku,2021,Dec,226.56
Nusa Tenggara Barat,1901,Jan,313.05
Nusa Tenggara Barat,1901,Feb,308.27
Nusa Tenggara Barat,1901,Mar,344.42
Nusa Tenggara Barat,1901,Apr,110.31
Nusa Tenggara Barat,1901,May,69.8
Nusa Tenggara Barat,1901,Jun,94.93
Nusa Tenggara Barat,1901,Jul,86.21
Nusa Tenggara Barat,1901,Aug,21.39
Nusa Tenggara Barat,1901,Sep,45.74
Nusa Tenggara Barat,1901,Oct,39.67
Nusa Tenggara Barat,1901,Nov,218.54
Nusa Tenggara Barat,1901,Dec,251.4
Nusa Tenggara Barat,1902,Jan,420.19
Nusa Tenggara Barat,1902,Feb,512.33
Nusa Tenggara Barat,1902,Mar,225.43
Nusa Tenggara Barat,1902,Apr,62.65
Nusa Tenggara Barat,1902,May,45.45
Nusa Tenggara Barat,1902,Jun,34.82
Nusa Tenggara Barat,1902,Jul,10.02
Nusa Tenggara Barat,1902,Aug,32.06
Nusa Tenggara Barat,1902,Sep,4.86
Nusa Tenggara Barat,1902,Oct,15.16
Nusa Tenggara Barat,1902,Nov,97.31
Nusa Tenggara Barat,1902,Dec,261.93
Nusa Tenggara Barat,1903,Jan,171.62
Nusa Tenggara Barat,1903,Feb,246.66
Nusa Tenggara Barat,1903,Mar,275.08
Nusa Tenggara Barat,1903,Apr,201.62
Nusa Tenggara Barat,1903,May,118.24
Nusa Tenggara Barat,1903,Jun,23.32
Nusa Tenggara Barat,1903,Jul,23.21
Nusa Tenggara Barat,1903,Aug,5.81
Nusa Tenggara Barat,1903,Sep,39.94
Nusa Tenggara Barat,1903,Oct,121.16
Nusa Tenggara Barat,1903,Nov,133.56
Nusa Tenggara Barat,1903,Dec,264.68
Nusa Tenggara Barat,1904,Jan,177.49
Nusa Tenggara Barat,1904,Feb,428.94
Nusa Tenggara Barat,1904,Mar,183.87
Nusa Tenggara Barat,1904,Apr,123.13
Nusa Tenggara Barat,1904,May,101.26
Nusa Tenggara Barat,1904,Jun,41.47
Nusa Tenggara Barat,1904,Jul,9.22
Nusa Tenggara Barat,1904,Aug,13.18
Nusa Tenggara Barat,1904,Sep,30.86
Nusa Tenggara Barat,1904,Oct,141.97
Nusa Tenggara Barat,1904,Nov,150.66
Nusa Tenggara Barat,1904,Dec,215.34
Nusa Tenggara Barat,1905,Jan,338.82
Nusa Tenggara Barat,1905,Feb,256.59
Nusa Tenggara Barat,1905,Mar,109.69
Nusa Tenggara Barat,1905,Apr,255.88
Nusa Tenggara Barat,1905,May,95.77
Nusa Tenggara Barat,1905,Jun,9.7
Nusa Tenggara Barat,1905,Jul,28.87
Nusa Tenggara Barat,1905,Aug,79.96
Nusa Tenggara Barat,1905,Sep,6.6
Nusa Tenggara Barat,1905,Oct,45.67
Nusa Tenggara Barat,1905,Nov,115.74
Nusa Tenggara Barat,1905,Dec,137.81
Nusa Tenggara Barat,1906,Jan,381.51
Nusa Tenggara Barat,1906,Feb,198.66
Nusa Tenggara Barat,1906,Mar,434.39
Nusa Tenggara Barat,1906,Apr,135.91
Nusa Tenggara Barat,1906,May,33.02
Nusa Tenggara Barat,1906,Jun,8.3
Nusa Tenggara Barat,1906,Jul,21.52
Nusa Tenggara Barat,1906,Aug,11.36
Nusa Tenggara Barat,1906,Sep,60.0
Nusa Tenggara Barat,1906,Oct,246.62
Nusa Tenggara Barat,1906,Nov,216.99
Nusa Tenggara Barat,1906,Dec,368.32
Nusa Tenggara Barat,1907,Jan,190.64
Nusa Tenggara Barat,1907,Feb,282.44
Nusa Tenggara Barat,1907,Mar,474.05
Nusa Tenggara Barat,1907,Apr,96.06
Nusa Tenggara Barat,1907,May,49.26
Nusa Tenggara Barat,1907,Jun,19.73
Nusa Tenggara Barat,1907,Jul,25.46
Nusa Tenggara Barat,1907,Aug,24.9
Nusa Tenggara Barat,1907,Sep,16.36
Nusa Tenggara Barat,1907,Oct,70.88
Nusa Tenggara Barat,1907,Nov,161.44
Nusa Tenggara Barat,1907,Dec,300.04
Nusa Tenggara Barat,1908,Jan,255.17
Nusa Tenggara Barat,1908,Feb,272.66
Nusa Tenggara Barat,1908,Mar,189.85
Nusa Tenggara Barat,1908,Apr,112.25
Nusa Tenggara Barat,1908,May,56.21
Nusa Tenggara Barat,1908,Jun,31.89
Nusa Tenggara Barat,1908,Jul,13.52
Nusa Tenggara Barat,1908,Aug,37.87
Nusa Tenggara Barat,1908,Sep,25.12
Nusa Tenggara Barat,1908,Oct,62.48
Nusa Tenggara Barat,1908,Nov,229.72
Nusa Tenggara Barat,1908,Dec,428.96
Nusa Tenggara Barat,1909,Jan,289.47
Nusa Tenggara Barat,1909,Feb,206.75
Nusa Tenggara Barat,1909,Mar,215.43
Nusa Tenggara Barat,1909,Apr,107.73
Nusa Tenggara Barat,1909,May,138.53
Nusa Tenggara Barat,1909,Jun,46.38
Nusa Tenggara Barat,1909,Jul,63.57
Nusa Tenggara Barat,1909,Aug,68.27
Nusa Tenggara Barat,1909,Sep,91.32
Nusa Tenggara Barat,1909,Oct,182.67
Nusa Tenggara Barat,1909,Nov,157.2
Nusa Tenggara Barat,1909,Dec,208.42
Nusa Tenggara Barat,1910,Jan,371.73
Nusa Tenggara Barat,1910,Feb,255.06
Nusa Tenggara Barat,1910,Mar,220.36
Nusa Tenggara Barat,1910,Apr,110.1
Nusa Tenggara Barat,1910,May,46.39
Nusa Tenggara Barat,1910,Jun,56.51
Nusa Tenggara Barat,1910,Jul,121.59
Nusa Tenggara Barat,1910,Aug,104.6
Nusa Tenggara Barat,1910,Sep,64.43
Nusa Tenggara Barat,1910,Oct,235.46
Nusa Tenggara Barat,1910,Nov,288.26
Nusa Tenggara Barat,1910,Dec,304.31
Nusa Tenggara Barat,1911,Jan,146.14
Nusa Tenggara Barat,1911,Feb,192.51
Nusa Tenggara Barat,1911,Mar,87.71
Nusa Tenggara Barat,1911,Apr,94.01
Nusa Tenggara Barat,1911,May,155.41
Nusa Tenggara Barat,1911,Jun,72.74
Nusa Tenggara Barat,1911,Jul,80.09
Nusa Tenggara Barat,1911,Aug,2.07
Nusa Tenggara Barat,1911,Sep,7.04
Nusa Tenggara Barat,1911,Oct,90.37
Nusa Tenggara Barat,1911,Nov,107.2
Nusa Tenggara Barat,1911,Dec,337.13
Nusa Tenggara Barat,1912,Jan,261.44
Nusa Tenggara Barat,1912,Feb,235.9
Nusa Tenggara Barat,1912,Mar,395.83
Nusa Tenggara Barat,1912,Apr,55.12
Nusa Tenggara Barat,1912,May,32.88
Nusa Tenggara Barat,1912,Jun,4.0
Nusa Tenggara Barat,1912,Jul,111.12
Nusa Tenggara Barat,1912,Aug,0.65
Nusa Tenggara Barat,1912,Sep,20.14
Nusa Tenggara Barat,1912,Oct,53.02
Nusa Tenggara Barat,1912,Nov,173.73
Nusa Tenggara Barat,1912,Dec,276.75
Nusa Tenggara Barat,1913,Jan,379.09
Nusa Tenggara Barat,1913,Feb,215.79
Nusa Tenggara Barat,1913,Mar,508.8
Nusa Tenggara Barat,1913,Apr,73.34
Nusa Tenggara Barat,1913,May,64.24
Nusa Tenggara Barat,1913,Jun,2.53
Nusa Tenggara Barat,1913,Jul,2.77
Nusa Tenggara Barat,1913,Aug,7.53
Nusa Tenggara Barat,1913,Sep,15.53
Nusa Tenggara Barat,1913,Oct,55.2
Nusa Tenggara Barat,1913,Nov,122.73
Nusa Tenggara Barat,1913,Dec,229.24
Nusa Tenggara Barat,1914,Jan,293.28
Nusa Tenggara Barat,1914,Feb,253.59
Nusa Tenggara Barat,1914,Mar,171.41
Nusa Tenggara Barat,1914,Apr,141.11
Nusa Tenggara Barat,1914,May,103.95
Nusa Tenggara Barat,1914,Jun,28.14
Nusa Tenggara Barat,1914,Jul,0.49
Nusa Tenggara Barat,1914,Aug,1.42
Nusa Tenggara Barat,1914,Sep,0.86
Nusa Tenggara Barat,1914,Oct,2.15
Nusa Tenggara Barat,1914,Nov,142.34
Nusa Tenggara Barat,1914,Dec,230.4
Nusa Tenggara Barat,1915,Jan,324.5
Nusa Tenggara Barat,1915,Feb,351.03
Nusa Tenggara Barat,1915,Mar,129.34
Nusa Tenggara Barat,1915,Apr,84.42
Nusa Tenggara Barat,1915,May,196.07
Nusa Tenggara Barat,1915,Jun,4.71
Nusa Tenggara Barat,1915,Jul,26.38
Nusa Tenggara Barat,1915,Aug,36.05
Nusa Tenggara Barat,1915,Sep,68.74
Nusa Tenggara Barat,1915,Oct,150.15
Nusa Tenggara Barat,1915,Nov,192.56
Nusa Tenggara Barat,1915,Dec,116.81
Nusa Tenggara Barat,1916,Jan,305.07
Nusa Tenggara Barat,1916,Feb,264.13
Nusa Tenggara Barat,1916,Mar,259.06
Nusa Tenggara Barat,1916,Apr,39.24
Nusa Tenggara Barat,1916,May,46.94
Nusa Tenggara Barat,1916,Jun,32.73
Nusa Tenggara Barat,1916,Jul,161.91
Nusa Tenggara Barat,1916,Aug,122.42
Nusa Tenggara Barat,1916,Sep,66.68
Nusa Tenggara Barat,1916,Oct,205.92
Nusa Tenggara Barat,1916,Nov,269.27
Nusa Tenggara Barat,1916,Dec,475.12
Nusa Tenggara Barat,1917,Jan,309.62
Nusa Tenggara Barat,1917,Feb,232.48
Nusa Tenggara Barat,1917,Mar,487.13
Nusa Tenggara Barat,1917,Apr,210.24
Nusa Tenggara Barat,1917,May,56.01
Nusa Tenggara Barat,1917,Jun,61.79
Nusa Tenggara Barat,1917,Jul,6.89
Nusa Tenggara Barat,1917,Aug,32.26
Nusa Tenggara Barat,1917,Sep,51.75
Nusa Tenggara Barat,1917,Oct,152.03
Nusa Tenggara Barat,1917,Nov,197.04
Nusa Tenggara Barat,1917,Dec,373.84
Nusa Tenggara Barat,1918,Jan,451.73
Nusa Tenggara Barat,1918,Feb,325.09
Nusa Tenggara Barat,1918,Mar,47.9
Nusa Tenggara Barat,1918,Apr,78.56
Nusa Tenggara Barat,1918,May,68.21
Nusa Tenggara Barat,1918,Jun,2.48
Nusa Tenggara Barat,1918,Jul,17.73
Nusa Tenggara Barat,1918,Aug,111.95
Nusa Tenggara Barat,1918,Sep,0.44
Nusa Tenggara Barat,1918,Oct,11.06
Nusa Tenggara Barat,1918,Nov,69.53
Nusa Tenggara Barat,1918,Dec,369.2
Nusa Tenggara Barat,1919,Jan,314.29
Nusa Tenggara Barat,1919,Feb,351.84
Nusa Tenggara Barat,1919,Mar,255.71
Nusa Tenggara Barat,1919,Apr,91.35
Nusa Tenggara Barat,1919,May,42.77
Nusa Tenggara Barat,1919,Jun,2.14
Nusa Tenggara Barat,1919,Jul,1.08
Nusa Tenggara Barat,1919,Aug,3.36
Nusa Tenggara Barat,1919,Sep,8.26
Nusa Tenggara Barat,1919,Oct,8.93
Nusa Tenggara Barat,1919,Nov,177.48
Nusa Tenggara Barat,1919,Dec,298.01
Nusa Tenggara Barat,1920,Jan,303.59
Nusa Tenggara Barat,1920,Feb,291.78
Nusa Tenggara Barat,1920,Mar,255.3
Nusa Tenggara Barat,1920,Apr,120.0
Nusa Tenggara Barat,1920,May,71.51
Nusa Tenggara Barat,1920,Jun,55.03
Nusa Tenggara Barat,1920,Jul,102.92
Nusa Tenggara Barat,1920,Aug,191.55
Nusa Tenggara Barat,1920,Sep,50.0
Nusa Tenggara Barat,1920,Oct,179.47
Nusa Tenggara Barat,1920,Nov,262.3
Nusa Tenggara Barat,1920,Dec,168.51
Nusa Tenggara Barat,1921,Jan,238.02
Nusa Tenggara Barat,1921,Feb,390.88
Nusa Tenggara Barat,1921,Mar,280.1
Nusa Tenggara Barat,1921,Apr,49.09
Nusa Tenggara Barat,1921,May,23.83
Nusa Tenggara Barat,1921,Jun,90.4
Nusa Tenggara Barat,1921,Jul,11.78
Nusa Tenggara Barat,1921,Aug,20.94
Nusa Tenggara Barat,1921,Sep,32.31
Nusa Tenggara Barat,1921,Oct,208.88
Nusa Tenggara Barat,1921,Nov,121.27
Nusa Tenggara Barat,1921,Dec,304.33
Nusa Tenggara Barat,1922,Jan,364.5
Nusa Tenggara Barat,1922,Feb,384.25
Nusa Tenggara Barat,1922,Mar,234.84
Nusa Tenggara Barat,1922,Apr,118.53
Nusa Tenggara Barat,1922,May,209.38
Nusa Tenggara Barat,1922,Jun,44.1
Nusa Tenggara Barat,1922,Jul,11.43
Nusa Tenggara Barat,1922,Aug,3.06
Nusa Tenggara Barat,1922,Sep,4.35
Nusa Tenggara Barat,1922,Oct,171.27
Nusa Tenggara Barat,1922,Nov,55.91
Nusa Tenggara Barat,1922,Dec,342.12
Nusa Tenggara Barat,1923,Jan,319.94
Nusa Tenggara Barat,1923,Feb,251.32
Nusa Tenggara Barat,1923,Mar,216.97
Nusa Tenggara Barat,1923,Apr,113.18
Nusa Tenggara Barat,1923,May,111.47
Nusa Tenggara Barat,1923,Jun,57.7
Nusa Tenggara Barat,1923,Jul,83.23
Nusa Tenggara Barat,1923,Aug,1.17
Nusa Tenggara Barat,1923,Sep,5.75
Nusa Tenggara Barat,1923,Oct,38.38
